CODGEO;LIBGEO;POP_MUN;POP_COM_QP;POP_COM;LIB_COM;TX_F;TX_TOT_0A24;TX_F_0A24;TX_TOT_60ETPLUS;TX_F_60ETPLUS;IND_JEUNE;TX_TOT_MEN1;TX_TOT_MEN6;TX_TOT_ET;TX_F_ET;NOTE_RP;A;PERCOU;AM;AI;ACSSENF;ACAVENF;AC3ENF;A_NETUD_24;A_ETUD;ENF;ENF_2;ENF_3_5;ENF_6_10;ENF_11_14;ENF_15_17;ENF_18_24;NOTE_CNAF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP088002;La Justice;3 639;4 982;32 223;Épinal;50,7;40,3;37,7;18,6;19,9;1,7;43,0;5,5;21,9;22,4;0;1 312;2 840;248;694;109;261;125;79;15;1 149;144;160;315;236;152;142;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP088003;Le Haut Du Gras;1 153;1 153;8 714;Golbey;57,6;35,8;30,4;21,0;23,8;1,4;46,7;1,0;4;3,6;0;448;910;115;223;35;75;19;35;;347;55;47;97;70;46;32;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP088004;Le Rhumont;1 202;1 202;7 691;Remiremont;52,4;33,9;32,9;25,5;28,2;1,1;42,4;3,9;17,9;16,8;0;356;748;62;191;26;77;22;14;;286;34;27;73;72;47;33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP088005;Saint Roch - L'Orme;2 665;5 329;19 724;Saint-Dié-des-Vosges;51,5;35,2;32,1;22,9;24,8;1,3;51,4;;14,4;;0;1 011;2 032;161;581;75;194;76;51;;743;91;118;197;159;94;84;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP088006;Kellermann;2 664;5 329;19 724;Saint-Dié-des-Vosges;56,2;38,7;33,7;24,7;28,9;1,4;38,7;;17,3;16;0;911;1 940;150;505;58;198;92;65;22;769;104;112;193;160;103;97;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP089001;La Rive Droite;1 791;6 249;34 764;Auxerre;51,5;32,7;28,1;;;1,2;45,2;;16,2;16,7;0;649;1 336;131;343;53;122;54;55;;512;87;80;141;90;63;51;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP089002;Les Brichères - Sainte Geneviève;3 544;6 249;34 764;Auxerre;54,3;39,4;36,4;19,2;21,3;1,8;40,1;;23,6;22,5;0;1 181;2 883;249;526;88;318;159;58;;1 290;171;204;356;248;184;127;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP089003;Les Rosoirs;914;6 249;34 764;Auxerre;48,3;41,1;37,4;17,2;;2,0;47,0;;16,9;16,7;0;384;757;102;207;20;55;20;35;;303;60;52;72;66;32;21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP089004;Pompidou-Ravel;1 133;1 133;7 247;Migennes;51,2;39,6;36,7;18,8;20,3;1,8;35,0;7,2;14,9;14,9;0;363;880;53;180;28;102;53;21;;388;49;57;97;95;59;31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP089005;La Madeleine;2 198;2 198;9 479;Joigny;52,8;47,9;41,8;13,8;15,4;3,1;31,0;9,9;28,1;25,7;0;672;1 483;141;335;45;151;67;47;10;610;92;101;158;110;74;75;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP089006;Arènes - Champs Plaisants;5 572;6 631;26 586;Sens;52,9;39,7;36,9;17,7;19,6;2,0;42,4;3,7;25,2;22,8;0;1 892;4 341;398;900;161;433;185;92;;1 836;301;289;465;384;239;158;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP089007;Les Chaillots;1 059;6 631;26 586;Sens;53,9;35,6;;;;;51,4;;19,5;;0;392;875;110;171;37;74;32;31;;366;57;59;93;72;48;37;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP090001;Bougenel - Mulhouse;1 255;13 336;46 954;Belfort;48,8;49,6;43,8;;;;63,5;;20,1;16,2;0;564;1 015;81;369;30;84;33;47;176;336;49;44;90;73;43;37;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP090002;Les Glacis Du Château;1 926;13 336;46 954;Belfort;52,5;33,5;32,3;26,5;28,6;1,0;45,3;;33,5;32,2;0;674;1 613;99;326;63;186;89;40;23;677;98;113;172;138;92;64;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP090003;Dardel La Méchelle;1 755;13 336;46 954;Belfort;48,1;25,5;21,0;27,1;30,4;;51,3;;17,5;16,1;0;670;1 180;119;417;44;90;29;40;5;372;67;63;93;69;38;42;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP090004;Résidences Le Mont;8 762;13 698;51 634;Bavilliers, Belfort;52,6;38,1;35,2;22,1;24,7;1,5;39,3;4,3;19,4;19,7;0;2 772;6 470;464;1 338;233;737;349;223;49;2 702;399;432;702;563;346;260;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP090005;Arsot Ganghoffer;1 101;1 101;9 439;Offemont, Valdoie;52,6;34,9;34,9;24,9;26,4;1,2;26,7;4,7;20,2;20,9;0;286;707;37;128;33;88;44;10;;296;37;44;90;54;43;28;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091001;Le Bois Des Roches;1 112;1 112;19 965;Saint-Michel-sur-Orge;55,8;45,9;44,2;;;;24,8;;21,6;21,6;0;238;790;59;59;11;109;56;9;;431;57;74;112;87;57;44;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091002;Les Tarterêts;5 582;15 524;50 954;Corbeil-Essonnes;48,9;44,1;45,1;13,4;12,7;2,7;18,4;13,7;39,7;38,7;0;1 626;3 937;262;779;129;456;232;87;12;1 716;250;248;411;338;225;244;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091003;Montconseil;7 068;15 524;50 954;Corbeil-Essonnes;53,0;42,7;41,7;8,6;8,6;4,3;31,3;6,1;28,4;27,3;0;1 890;5 201;447;639;121;683;310;135;18;2 510;444;454;681;468;280;183;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091004;La Nacelle;1 671;15 524;50 954;Corbeil-Essonnes;52,3;45,0;42,0;;;2,4;31,0;13,0;31,2;32,3;0;448;1 221;114;169;22;143;68;23;;605;74;90;167;139;80;55;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091005;Rive Droite;1 211;15 532;58 438;Corbeil-Essonnes, Saint-Germain-lès-Corbeil;51,3;32,7;35,0;;;;42,5;;42,8;45,5;0;363;800;69;177;31;86;30;43;5;320;77;59;68;56;40;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091006;Quartier Ouest;5 457;5 457;24 764;Les Ulis;49,0;39,5;38,9;15,0;15,5;2,1;29,3;6,7;24,7;21,5;0;1 544;3 765;322;706;65;451;212;76;51;1 705;263;253;454;345;220;170;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091007;Les Ardrets;1 527;1 527;26 878;Brétigny-sur-Orge;55,2;44,4;42,3;;;3,1;24,6;;23,1;24,1;0;362;1 064;117;118;11;116;70;22;;577;65;87;168;117;81;59;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091008;Les Aunettes;1 364;1 364;13 917;Fleury-Mérogis;51,6;42,7;42,8;8,8;9,4;3,8;47,2;5,3;22,9;22;0;426;1 074;106;179;23;118;59;42;;507;110;79;113;88;68;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091009;La Grange Aux Cerfs;1 204;6 636;36 015;Sainte-Geneviève-des-Bois;53,9;37,8;37,4;19,3;22,1;1,6;34,8;;23,6;22,7;0;329;795;72;154;13;90;41;13;;365;44;59;100;86;46;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091010;Les Aunettes;5 432;6 636;36 015;Sainte-Geneviève-des-Bois;49,5;40,3;39,2;14,8;;2,4;31,0;8,0;27,8;23,5;0;1 616;4 167;313;730;74;499;268;65;12;1 970;256;313;557;378;255;211;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091011;Les Hautes Mardelles;2 502;2 502;25 354;Brunoy;51,4;46,0;41,8;;;3,7;18,6;12,0;24,8;23,4;0;697;2 021;191;216;43;247;124;32;;1 035;150;165;284;177;153;106;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091012;Plaine - Cinéastes;6 590;6 590;12 279;Épinay-sous-Sénart;53,5;45,5;43,2;11,7;11,9;3,3;21,4;9,1;27,2;26,7;0;1 681;4 808;447;549;89;596;281;69;7;2 436;319;373;632;519;343;250;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091013;Le Vieillet;1 385;1 385;9 018;Quincy-sous-Sénart;54,9;43,5;43,3;11,0;10,7;3,3;32,2;9,5;19,7;20,4;0;389;1 002;89;170;22;108;65;22;;480;56;56;121;106;79;62;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091014;Bel Air - Rocade;2 248;2 248;20 964;Longjumeau;51,7;41,3;40,4;16,6;;2,1;34,7;7,7;28,5;28,5;0;612;1 757;144;226;25;217;129;21;;897;112;136;273;174;108;94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091015;Bièvre Poterne - Zola;2 332;5 918;50 632;Massy;51,4;39,6;38,1;15,2;16,5;2,1;33,1;6,1;23,6;24,2;0;643;1 801;140;256;25;222;123;26;;902;107;131;249;192;120;103;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091016;Le Canal;4 890;33 165;67 131;Évry-Courcouronnes;53,3;46,5;46,2;7,5;7,1;5,2;22,8;9,2;25,5;25,4;0;1 257;3 666;345;388;69;455;229;52;13;1 879;288;302;492;359;244;194;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091017;Pyramides - Bois Sauvage;12 854;33 165;67 131;Évry-Courcouronnes;51,7;42,3;43,0;11,6;11,4;2,9;31,7;9,8;22,2;21,3;0;3 491;9 021;652;1 499;168;1 172;537;261;231;4 181;635;660;1 079;850;522;435;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091018;Les Aunettes;2 757;33 165;67 131;Évry-Courcouronnes;51,9;45,0;44,1;;;4,7;27,4;;20,4;20,8;0;837;2 101;172;371;41;253;119;54;115;963;164;147;240;195;124;93;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091019;Champtier Du Coq;3 265;33 165;67 131;Évry-Courcouronnes;52,7;42,2;37,6;11,8;13,5;3,1;21,2;7,7;24,4;22,7;0;897;2 427;190;343;44;320;156;53;12;1 160;216;168;281;239;148;108;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091020;Petit Bourg;1 288;33 165;67 131;Évry-Courcouronnes;51,2;42,7;38,7;;;2,5;30,2;;33,1;32,3;0;337;879;64;137;16;120;50;26;31;407;66;60;104;81;54;42;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091021;Le Parc Aux Lièvres;2 189;33 165;67 131;Évry-Courcouronnes;48,8;37,1;32,3;;;2,1;33,1;;20,9;22;0;421;1 120;98;160;29;134;67;18;;539;53;78;143;116;79;70;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091022;Les Passages;2 019;33 165;67 131;Évry-Courcouronnes;49,4;40,6;39,8;6,5;6,8;5,7;21,1;10,2;22;21,9;0;643;1 513;111;309;38;185;69;37;11;653;119;118;153;121;87;55;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091023;Les Epinettes;2 475;33 165;67 131;Évry-Courcouronnes;50,0;43,8;40,1;8,4;;4,4;32,8;8,9;22,1;23,4;0;737;1 943;171;293;33;240;116;33;19;928;170;166;237;160;112;83;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091024;Champs Elysées;1 428;33 165;67 131;Évry-Courcouronnes;46,4;36,8;37,3;12,4;13,7;2,5;35,3;10,0;23,7;23,5;0;308;847;46;124;7;131;49;14;7;399;72;56;118;81;38;34;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091025;Le Plateau;5 435;5 435;29 589;Ris-Orangis;53,6;42,1;41,1;14,4;14,7;2,5;27,9;6,7;26,9;26,1;0;1 499;4 491;343;428;94;634;307;58;5;2 248;296;336;657;458;292;209;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091026;La Grande Borne - Le Plateau;16 459;29 796;58 971;Grigny, Viry-Châtillon;52,4;44,7;42,4;14,2;15,0;2,6;27,6;12,5;25,8;25,3;0;4 277;12 174;1 057;1 574;250;1 396;778;227;13;6 233;832;935;1 675;1 224;864;703;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091027;Grigny 2;13 337;24 103;28 265;Grigny;50,0;45,1;46,6;8,8;9,3;4,4;25,6;11,0;43;42,7;0;2 867;8 833;573;821;193;1 280;608;187;38;4 482;749;757;1 111;888;548;429;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091028;Le Noyer Renard;4 573;5 847;35 101;Athis-Mons;51,6;42,0;40,9;12,8;12,2;2,7;26,8;8,2;27,7;29,4;0;1 152;3 193;275;370;70;437;167;54;;1 530;262;213;439;304;167;145;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091029;Clos Nollet;1 274;5 847;35 101;Athis-Mons;50,4;50,6;46,0;;;6,5;14,9;;22,8;20,5;0;316;1 053;91;72;10;143;78;19;;584;62;97;159;123;86;57;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091030;Grand Vaux;4 413;4 413;36 734;Savigny-sur-Orge;51,3;39,8;37,3;13,4;12,9;2,6;26,7;6,1;28,6;29,9;0;1 027;3 025;236;286;81;424;185;53;9;1 493;243;264;408;271;171;136;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091031;Les Bergeries;2 773;9 667;60 204;Draveil, Vigneux-sur-Seine;52,9;47,2;42,3;13,3;15,3;3,0;24,7;9,3;21,6;21,5;0;691;2 136;212;197;23;259;147;29;;1 157;140;151;304;256;159;147;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091032;La Forêt;2 694;4 847;23 775;Montgeron;54,1;48,1;44,6;8,7;9,2;4,8;21,4;9,7;24,9;26,1;0;711;2 173;214;195;33;269;137;40;;1 160;154;200;344;214;137;111;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091033;La Croix Blanche;5 614;7 962;31 463;Vigneux-sur-Seine;52,2;44,6;41,0;13,2;14,2;2,9;26,3;8,9;26,2;25,4;0;1 477;4 075;398;513;76;490;222;90;6;2 022;321;300;513;420;253;215;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
