CODGEO;LIBGEO;NBMEN15;NBPERS15;NBUC15;Q115;Q215;Q315;Q3_Q1;D115;D215;D315;D415;D615;D715;D815;D915;RD;S80S2015;GI15;PACT15;PCHO15;PTSA15;PBEN15;PPEN15;PPAT15;PPSOC15;PPFAM15;PPMINI15;PPLOGT15;PIMPOT15
200023240;CC Pays de Nemours;10940,0;26379,0;17706,1;14744,4;20252,3;26656,0;11911,6;10557,9;13552,3;15959,6;18060,3;22488,0;25140,0;28632,0;34390,0;3,3;3,9;0,3;71,6;3,2;64,4;3,9;29,8;8,4;6,0;2,6;2,0;1,5;-15,8
200023257;CC Sologne Bourbonnais-Nivernais;949,0;2138,5;1477,1;14323,5;18762,2;23762,7;9439,2;10801,3;13368,0;15061,0;16857,1;20769,0;22697,6;25186,7;29774,7;2,8;3,3;0,2;63,9;2,8;56,1;5,1;34,5;8,4;6,1;2,4;2,4;1,3;-12,9
200023273;CC du Nord de l'Aube;956,0;2349,0;1553,2;14774,8;19247,1;25161,3;10386,6;11579,6;14041,5;15441,0;16963,9;21023,0;23474,7;27297,0;36279,3;3,1;3,9;0,3;71,3;2,9;52,1;16,3;25,1;15,6;5,7;3,1;1,4;1,2;-17,7
200023281;CA Mulhouse Alsace Agglomération (M2a);109376,0;256532,0;173634,2;13816,7;19903,3;27792,8;13976,1;9858,3;12576,1;15021,4;17413,5;22497,3;25744,4;30292,0;38663,9;3,9;4,9;0,3;73,6;3,8;65,9;4,0;28,1;8,7;6,5;2,5;2,1;2,0;-16,9
200023299;CC Coeur de Tarentaise;4259,0;9208,5;6443,9;15579,0;21058,9;27331,5;11752,5;11246,0;14333,0;16744,0;19066,7;23268,6;25623,3;29522,0;35787,3;3,2;4,1;0,3;75,4;4,5;60,1;10,7;23,7;14,5;3,8;1,7;1,0;1,1;-17,4
200023307;CA du Grand Villeneuvois;21626,0;48046,0;33345,6;13654,8;18440,4;24153,3;10498,5;10060,8;12600,0;14662,0;16546,0;20488,7;22752,0;25840,5;31678,7;3,1;3,9;0,3;59,0;3,6;49,3;6,1;37,4;11,5;6,8;2,4;2,5;1,9;-14,7
200023323;CC des Vallées du Cristal;4328,0;9882,0;6789,3;14590,0;19110,0;24211,3;9621,3;10966,8;13563,3;15489,2;17334,0;20988,7;23101,9;25631,4;30035,3;2,7;3,2;0,2;66,3;5,2;56,7;4,4;34,1;7,2;5,9;2,5;1,9;1,5;-13,5
200023331;CC Pontgibaud Sioule et Volcans;1896,0;4350,0;2976,8;15173,3;19686,2;24307,5;9134,2;11454,8;14167,3;16108,0;17971,5;21208,1;23099,0;25707,3;30007,5;2,6;3,0;0,2;71,8;3,4;62,1;6,4;27,8;8,2;4,9;2,4;1,4;1,1;-12,7
200023372;CC de la Vallée de Chamonix-Mont-Blanc;6668,0;14328,0;10058,4;15878,0;21741,2;29548,0;13670,0;11085,0;14547,5;17144,0;19432,6;24257,4;27552,2;32492,7;41927,3;3,8;5,0;0,3;74,5;3,1;60,7;10,7;24,0;18,4;2,4;1,3;0,5;0,6;-19,3
200023414;Métropole Rouen Normandie;207374,0;459118,5;317262,5;14469,6;20142,0;26964,0;12494,4;10276,0;13184,4;15656,4;17907,6;22448,6;25232,0;29127,0;35986,0;3,5;4,3;0,3;72,1;3,4;63,9;4,9;29,6;8,0;6,8;2,3;2,4;2,1;-16,5
200023489;CC Entre Allier et Bois Noirs;2985,0;6670,5;4621,6;14894,0;19120,5;24247,9;9353,9;10897,0;13892,7;15688,6;17442,0;20906,1;22963,5;25769,3;30746,7;2,8;3,3;0,2;66,0;3,6;57,6;4,8;34,5;7,7;5,1;2,1;1,7;1,3;-13,3
200023547;CC du Pays de Luchon;2856,0;5413,0;4022,3;14575,0;19736,8;26096,7;11521,7;10766,3;13577,2;15627,0;17488,0;21875,7;24407,1;28014,7;33660,7;3,1;3,8;0,3;54,9;2,9;43,9;8,1;43,7;13,3;3,8;1,1;1,4;1,2;-15,7
200023554;CC du Boulonnais;2125,0;4534,5;3225,4;13573,9;18211,3;23553,8;9979,9;9864,3;12421,3;14402,0;16322,0;20016,0;22147,2;24984,7;31373,3;3,2;4,0;0,3;53,1;2,9;42,8;7,5;42,6;12,0;5,1;1,7;2,2;1,3;-12,8
200023562;CC le Coeur du Pithiverais;5600,0;13499,5;9012,1;13413,0;17982,0;23775,0;10362,0;9810,5;12347,3;14381,2;16334,3;20074,0;22392,7;25369,0;30838,0;3,1;3,9;0,3;68,2;4,2;59,0;5,0;29,8;8,9;7,8;3,3;2,2;2,3;-14,7
200023620;CC de la Gascogne Toulousaine;8174,0;21307,5;13848,8;17636,5;23324,0;30220,4;12583,9;13168,0;16376,7;18901,3;21168,7;25724,3;28360,4;32213,9;38402,8;2,9;3,5;0,2;85,1;2,7;77,5;4,9;18,8;9,1;4,0;2,3;0,9;0,8;-17,0
200023695;CC Coeur Sud Oise;2139,0;5676,0;3712,7;21077,1;28115,6;38137,6;17060,5;15677,0;19392,0;22662,1;25568,0;31308,0;35554,5;41808,8;52676,2;3,4;4,4;0,3;91,0;2,6;78,9;9,6;19,6;10,7;2,0;1,2;0,4;0,3;-23,3
200023703;CC des Trois Forêts;7967,0;18933,5;12796,8;18175,6;25005,3;35808,0;17632,4;13303,6;16713,8;19516,7;22153,0;28671,0;32949,4;39141,5;51704,7;3,9;5,1;0,3;80,9;2,5;73,1;5,3;25,3;13,8;2,9;1,5;0,7;0,8;-22,9
200023737;CA du Grand Cahors;18873,0;40249,0;28422,5;14902,8;20240,6;26576,0;11673,2;10890,8;13810,0;16034,0;18201,0;22390,7;24986,7;28632,9;34816,0;3,2;3,9;0,3;62,5;3,0;53,3;6,2;36,8;11,0;5,6;1,8;2,1;1,6;-15,9
200023778;CC du Pays de Saint Gilles-Croix-De-Vie;23791,0;50244,0;35706,7;16299,6;20750,0;26307,2;10007,7;12787,2;15261,0;17278,7;19036,0;22632,0;24831,0;28180,4;33955,3;2,7;3,2;0,2;52,1;3,2;43,9;4,9;47,3;12,5;3,4;1,6;0,9;0,9;-15,3
200023794;CC du Canton de Blaye;6640,0;15010,5;10357,7;14487,7;19461,9;25939,7;11452,0;10947,8;13394,0;15444,5;17402,7;21558,3;24249,0;28139,0;34497,0;3,2;3,8;0,3;70,3;3,5;61,6;5,2;29,9;8,3;6,3;2,1;2,6;1,7;-14,8
200023877;CC du Pays de Vernoux;1391,0;3162,0;2174,2;13370,7;18247,7;23489,0;10118,3;9848,0;12379,3;14374,0;16476,7;20118,5;22299,0;24895,6;30443,3;3,1;3,9;0,3;58,3;3,6;48,8;5,9;38,0;11,3;5,6;2,4;1,7;1,4;-13,2
200023919;CC Gâtinais Val de Loing;7612,0;19045,0;12627,1;15788,3;20833,0;26583,3;10795,1;11368,7;14486,2;16880,4;18835,2;22714,5;25067,1;28455,3;34130,0;3,0;3,6;0,3;73,7;3,1;64,1;6,5;28,2;9,3;5,0;2,5;1,4;1,1;-16,2
200024487;CC du Val d'Arly  Com'Arly;1208,0;2686,0;1876,4;16072,4;21061,0;27245,0;11172,6;12582,7;14916,5;17322,0;19274,4;22933,7;25355,6;28969,4;35418,0;2,8;3,6;0,3;68,4;3,4;51,4;13,6;27,5;18,3;2,8;1,7;0,6;0,6;-17,0
200025161;CC de la Raye;1217,0;3159,5;2072,4;17420,8;22679,6;28412,9;10992,1;12617,0;16296,7;18524,0;20556,2;24740,9;27462,7;30272,0;37169,3;2,9;3,6;0,3;76,1;3,1;65,0;7,9;23,3;13,8;3,4;2,2;0,6;0,6;-16,6
200026177;CC du Chardon Lorrain;3873,0;9829,0;6490,1;16382,0;20940,4;26058,5;9676,5;12666,7;15101,2;17439,0;19292,7;22768,7;24860,0;27730,5;32856,0;2,6;3,1;0,2;74,6;3,0;65,5;6,2;25,2;10,1;4,1;2,4;0,9;0,7;-14,0
200026185;CC de la Vallée de l'Orne;3130,0;8420,5;5430,7;17350,0;21556,4;26424,7;9074,7;13387,0;16207,2;18389,3;20047,6;23229,0;25206,0;27808,9;32245,4;2,4;2,7;0,2;76,9;3,5;70,0;3,4;27,0;6,2;4,4;2,8;0,8;0,8;-14,5
200026482;CC Bresse Revermont;5473,0;12443,5;8553,9;15478,0;20108,0;24935,5;9457,5;11938,6;14506,0;16437,0;18222,1;21900,0;23783,0;26546,7;31810,0;2,7;3,2;0,2;67,5;2,5;59,2;5,7;33,8;8,1;4,4;2,2;1,2;0,9;-13,8
200026573;CC Haut-Jura Saint-Claude;9174,0;21249,5;14494,4;15044,0;20031,3;26203,8;11159,8;11027,2;13800,0;16114,8;18129,0;22194,8;24623,5;28241,5;34298,5;3,1;3,7;0,3;69,8;3,4;62,5;3,8;31,3;8,1;5,6;2,5;1,6;1,5;-14,8
200026722;CC du Canton de Cazères;5482,0;12432,5;8520,2;14121,0;18801,9;24822,2;10701,2;10402,3;13006,2;15117,2;16941,9;20877,3;23365,0;26506,2;32180,0;3,1;3,7;0,3;63,9;3,7;55,0;5,3;33,8;9,0;7,0;2,7;2,5;1,9;-13,7
200027001;CC du Sancerrois;3883,0;8109,5;5781,3;15516,7;20998,3;28761,3;13244,7;11537,3;14355,0;16670,4;18912,9;23382,0;26211,3;31650,0;42818,6;3,7;4,9;0,3;65,5;1,9;43,7;19,9;32,3;17,0;3,8;1,4;1,4;1,0;-18,6
200027027;CC Arc Sud Bretagne;11888,0;27396,5;18704,8;15940,7;20236,0;25466,0;9525,3;12379,0;14999,3;16862,8;18595,7;21972,2;24150,0;27144,5;32448,7;2,6;3,1;0,2;61,2;3,1;51,2;6,9;38,4;10,3;4,4;2,5;1,0;1,0;-14,3
200027035;CC Bouilly Mogne Aumont;3018,0;7668,0;5071,7;17476,1;22237,2;28330,7;10854,6;13725,0;16457,7;18532,3;20354,0;24334,3;26577,3;29916,0;36712,0;2,7;3,2;0,2;74,5;2,9;64,0;7,6;29,8;8,9;3,3;2,0;0,7;0,5;-16,5
200027068;CA du Libournais;30478,0;68719,0;47267,1;14009,5;18780,0;24394,4;10384,9;10310,0;12961,8;14998,8;16926,0;20694,0;22998,0;26083,1;31586,5;3,1;3,7;0,3;66,8;3,8;57,6;5,4;31,5;8,9;7,2;2,4;2,8;2,0;-14,4
200027076;CC Arnon Boischaut Cher;3763,0;8073,5;5680,5;15190,0;19723,0;24532,8;9342,8;11318,4;14216,0;16155,3;17974,3;21491,5;23436,7;25899,0;31003,3;2,7;3,2;0,2;61,1;2,6;53,2;5,4;39,5;8,5;4,7;2,0;1,6;1,0;-13,8
200027100;CC Méditerranée Porte des Maures;19860,0;43692,5;30587,9;15557,3;21209,0;27973,0;12415,7;11249,2;14241,6;16837,0;19059,3;23495,3;26277,6;30119,5;37231,2;3,3;4,2;0,3;58,5;3,2;48,5;6,8;40,1;15,2;3,9;1,5;1,4;1,0;-17,7
200027183;CU Perpignan Méditerranée   (Pmcu);118813,0;255514,0;179187,0;12901,3;18108,0;24585,0;11683,7;9293,2;11806,5;13965,0;16017,3;20356,0;22978,0;26530,5;32918,6;3,5;4,4;0,3;60,6;3,9;49,6;7,2;35,6;11,0;8,6;2,3;3,6;2,7;-15,8
200027217;CC Sarlat-Périgord Noir;7865,0;16295,5;11691,9;14545,0;19417,3;25538,8;10993,8;10856,1;13509,3;15574,7;17462,0;21575,0;23926,7;27436,1;33512,0;3,1;3,8;0,3;59,8;3,7;50,0;6,2;37,9;12,8;4,9;1,5;2,0;1,5;-15,4
200027225;CC la Brie des Morin;6418,0;16667,5;10912,3;16896,2;21671,4;27310,8;10414,6;12604,0;15612,2;17970,8;19793,8;23689,0;25842,0;29045,5;34762,2;2,8;3,4;0,2;76,9;3,2;68,2;5,5;25,4;9,4;4,1;2,5;0,9;0,7;-15,8
200027274;CC du Coeur de la Brie;3948,0;9839,5;6503,0;14895,5;19733,3;25122,5;10227,0;10753,8;13782,6;15982,4;17853,5;21748,5;23822,0;26609,4;31862,7;3,0;3,5;0,2;71,1;3,2;62,8;5,1;28,3;8,3;6,4;3,0;1,8;1,5;-14,1
200027308;CC d'Auberive Vingeanne et Montsaugeonnais;3680,0;8487,0;5818,1;15476,0;19847,7;24746,2;9270,2;11832,4;14399,0;16352,7;18123,0;21520,6;23661,3;26313,3;31783,8;2,7;3,2;0,2;66,5;3,1;56,2;7,2;32,6;10,9;4,1;2,3;1,0;0,8;-14,1
200027399;CC Fumel Communauté;8014,0;17497,0;12305,9;13343,3;17531,2;22332,0;8988,7;9734,7;12332,7;14163,1;15828,0;19359,5;21238,5;23876,0;28506,7;2,9;3,5;0,2;51,7;5,3;41,3;5,2;44,2;10,0;6,6;2,2;2,6;1,8;-12,5
200029734;CC des 4b Sud Charente;8573,0;19465,5;13428,1;14374,7;18964,2;24480,0;10105,3;10654,1;13325,7;15359,3;17074,0;20917,6;23075,0;26455,3;32694,0;3,1;3,7;0,3;66,4;3,1;52,1;11,2;30,9;11,4;5,5;2,1;2,0;1,5;-14,2
200029999;CC Rives de l'Ain - Pays du Cerdon;5822,0;13973,0;9361,0;16070,0;20885,0;26585,8;10515,8;12165,7;15044,8;17151,0;19046,2;22714,3;24997,0;28500,0;34012,0;2,8;3,3;0,2;73,7;3,2;65,3;5,2;27,3;9,0;4,6;2,6;1,0;1,0;-14,6
200030104;CC les Terres du Gâtinais;4496,0;11397,0;7587,6;19327,3;25697,1;34179,6;14852,3;14265,3;17986,1;20694,7;22897,8;28473,6;32041,6;36801,3;45502,6;3,2;4,1;0,3;77,1;2,7;67,0;7,4;27,4;14,5;2,2;1,3;0,4;0,4;-21,2
200030195;Métropole Nice Côte d'Azur;260547,0;555641,5;391058,9;14277,5;20395,0;28218,6;13941,1;9914,0;12986,7;15506,5;17960,6;23036,5;26196,1;30649,6;38630,0;3,9;4,9;0,3;70,5;3,4;60,3;6,9;29,8;13,4;5,3;1,7;2,1;1,5;-19,0
200030229;CC du Val des Mauves;6997,0;17602,5;11647,6;17764,0;22464,0;28305,8;10541,8;13700,0;16666,3;18818,4;20744,0;24470,0;26870,0;30091,6;36136,8;2,6;3,2;0,2;75,3;2,6;68,5;4,1;28,0;9,9;3,5;2,1;0,7;0,7;-16,7
200030385;CA de Blois Agglopolys;45681,0;103739,5;71127,9;15222,4;20732,9;27112,0;11889,6;10716,0;13880,5;16422,4;18703,3;22927,0;25524,0;29193,5;35528,0;3,3;4,0;0,3;69,1;3,0;61,1;4,9;32,1;9,6;5,6;2,3;1,7;1,5;-16,4
200030435;CC d'Aire-sur-l'Adour;5687,0;12504,5;8756,2;15089,0;19642,0;25551,3;10462,3;11210,7;14050,7;15992,5;17811,3;21557,3;24039,5;27368,4;33266,0;3,0;3,8;0,3;62,1;2,6;50,4;9,0;36,4;12,4;4,7;1,7;1,7;1,3;-15,6
200030518;CC Entre Somme et Loire;4697,0;9783,0;6987,6;14730,0;19119,3;23787,8;9057,8;11068,5;13751,0;15611,3;17378,0;20812,0;22736,4;25327,1;29892,0;2,7;3,2;0,2;58,4;2,7;49,0;6,7;40,6;9,8;4,7;1,9;1,6;1,2;-13,5
200030526;CC du Ried de Marckolsheim;7649,0;20004,5;13120,7;16993,9;21724,8;27225,2;10231,3;12812,5;15828,9;18021,3;19941,9;23554,8;25828,7;28930,0;34300,0;2,7;3,2;0,2;79,8;2,9;72,8;4,1;23,2;8,5;3,8;2,3;0,8;0,7;-15,3
200030559;CC du Betz et de la Cléry;4545,0;10236,0;7052,3;15324,3;20313,0;25910,0;10585,7;11226,7;14234,6;16295,3;18370,0;22234,5;24472,1;27586,0;32675,2;2,9;3,5;0,2;62,7;3,4;54,0;5,3;38,2;9,2;4,6;2,3;1,2;1,1;-14,7
200030583;CC de la Région de Haguenau;20501,0;48173,0;32836,0;16227,0;21697,4;28237,2;12010,2;11948,0;14963,3;17384,7;19582,0;23918,7;26502,5;30177,3;37011,5;3,1;3,8;0,3;76,2;2,9;68,3;5,0;26,7;9,7;4,4;1,9;1,3;1,2;-17,0
200030633;CC du Caudrésis et du Catésis;25865,0;63198,5;42127,3;12672,7;17322,0;22652,2;9979,6;9445,0;11675,9;13659,6;15493,0;19206,7;21328,0;24141,0;29058,7;3,1;3,7;0,3;66,4;4,0;56,4;6,1;29,8;7,7;9,1;3,3;3,5;2,3;-13,0
200030658;CC du Trièves;4192,0;9692,5;6599,7;15561,0;20743,8;26600,0;11039,0;11660,5;14573,0;16654,4;18674,5;22638,7;25127,1;28277,8;33881,0;2,9;3,5;0,2;67,7;3,4;57,9;6,3;32,3;10,5;4,3;2,3;1,0;0,9;-14,8
200030674;CA Val de Garonne Agglomération;26338,0;58588,0;40716,8;13908,7;18545,3;23966,0;10057,3;10346,5;12869,2;14828,5;16722,6;20400,5;22620,7;25617,3;31350,0;3,0;3,7;0,3;62,6;3,2;52,4;7,0;34,7;10,6;6,3;2,2;2,2;1,8;-14,2
200030716;CC du Grand Roye;4768,0;11514,5;7716,6;13968,5;18671,3;24166,0;10197,5;10306,3;12836,0;14885,4;16782,7;20571,3;22740,9;25669,5;31846,0;3,1;3,7;0,3;71,3;3,8;60,1;7,4;27,9;8,8;7,1;2,8;2,6;1,7;-15,1
200032514;CC Berry-Loire-Vauvise;2619,0;5608,5;3945,3;14341,0;19011,5;24204,3;9863,3;10589,6;13382,0;15362,0;17363,2;21000,7;22819,1;25628,7;30543,9;2,9;3,4;0,2;59,3;3,3;49,6;6,4;39,9;8,7;5,5;2,1;2,1;1,2;-13,4
200033025;CA de Bar-Le-Duc - Sud Meuse;15852,0;33838,0;23924,8;15060,0;20192,7;25929,0;10869,0;10926,0;13820,0;16230,4;18178,7;22184,0;24503,4;27734,7;33603,0;3,1;3,7;0,3;65,5;2,7;57,9;4,9;35,9;8,5;5,7;1,9;2,1;1,6;-15,6
200033090;CC Plaines et Monts de France;8291,0;23948,5;15085,5;19869,0;25259,5;31507,1;11638,1;15341,0;18512,5;21066,5;23192,7;27333,3;29832,5;33418,6;39222,8;2,6;3,1;0,2;91,2;2,7;84,0;4,5;17,3;6,8;3,1;2,2;0,5;0,4;-18,4
200033116;CC Cluses-Arve et Montagnes;18337,0;46304,0;30494,6;15844,8;21569,4;28754,6;12909,8;11554,8;14575,4;17145,2;19403,9;23948,3;26962,0;31061,1;38951,0;3,4;4,2;0,3;79,4;4,0;72,0;3,4;21,5;10,7;4,4;2,4;1,0;1,1;-16,0
200033124;CC Lintercom Lisieux-Pays d'Auge-Normandie;17608,0;38664,5;26908,1;14207,0;18918,3;24480,5;10273,5;10497,3;13108,5;15230,0;17184,4;20805,3;23132,0;26166,7;31969,0;3,0;3,8;0,3;65,4;3,4;56,9;5,1;32,8;9,5;6,9;2,5;2,3;2,1;-14,6
200033157;CA Caen la Mer;102323,0;216869,0;152749,4;14884,2;20346,7;27182,0;12297,8;10660,6;13664,0;16012,0;18192,0;22662,7;25455,2;29380,0;36671,9;3,4;4,2;0,3;70,6;3,3;62,0;5,2;30,8;9,3;6,2;2,0;2,1;2,1;-16,9
200033173;CC de la Haute Vallée de Chevreuse;9739,0;25274,0;16682,2;23507,5;31778,4;42225,3;18717,8;17075,5;21632,0;25298,0;28414,0;35560,0;39669,0;45671,7;55846,0;3,3;4,2;0,3;81,3;2,1;74,7;4,5;28,0;13,7;1,7;1,0;0,3;0,3;-24,7
200033181;CA Chartres Métropole;53103,0;122881,0;83686,5;16173,4;21675,7;28190,0;12016,6;11684,3;14867,3;17369,2;19560,0;23824,4;26480,0;30190,5;36810,0;3,2;3,9;0,3;74,3;2,9;66,4;5,1;28,5;9,7;4,8;2,2;1,3;1,2;-17,3
200033207;CC Vierzon-Sologne-Berry;14648,0;31047,5;21913,9;13159,3;17889,6;22984,0;9824,7;9416,4;11957,2;14171,0;16076,1;19735,2;21804,7;24464,7;29431,3;3,1;3,8;0,3;56,7;3,3;49,7;3,7;39,9;8,4;8,5;2,5;3,6;2,4;-13,5
200033298;CC des Coëvrons;11428,0;26705,5;18123,3;15101,6;19120,0;23304,7;8203,1;11450,8;14156,0;15977,0;17612,7;20556,7;22173,3;24795,0;29488,4;2,6;3,2;0,2;66,8;2,7;57,8;6,3;31,4;9,9;5,2;2,9;1,2;1,2;-13,3
200033520;CC du Brannais;3771,0;9312,5;6192,7;15708,0;20316,0;25500,4;9792,4;11844,0;14708,0;16833,2;18687,0;22100,2;24277,3;27059,2;32128,7;2,7;3,4;0,2;77,3;3,6;67,2;6,5;23,4;9,8;4,4;2,2;1,2;0,9;-14,9
200033538;CC les Avant-Monts du Centre Hérault;6720,0;15865,0;10776,2;13844,3;18748,8;24802,7;10958,4;10136,3;12804,0;14803,3;16786,0;20900,5;23191,3;26563,3;31635,3;3,1;3,8;0,3;61,3;4,0;49,1;8,2;36,9;10,1;5,7;2,4;1,9;1,4;-14,0
200033579;CU d'Arras;44134,0;99840,0;68569,3;14505,2;20314,6;27290,0;12784,8;10455,6;13301,3;15730,0;18078,0;22678,9;25536,3;29460,0;36212,0;3,5;4,3;0,3;73,5;2,9;64,4;6,2;28,6;8,8;6,4;2,3;2,2;1,8;-17,3
200033686;CA Reims Métropole;92879,0;198955,0;138966,0;13616,0;19338,7;26608,7;12992,7;9679,4;12416,3;14753,0;17016,2;21780,0;24741,1;28952,9;36866,0;3,8;4,8;0,3;73,0;3,4;63,6;6,0;27,9;9,5;7,3;2,4;2,5;2,4;-17,7
200033827;CC de Fium'orbu Castellu;4450,0;10179,0;6991,8;12675,8;17747,8;23752,9;11077,0;9138,7;11451,5;13787,3;15780,8;20174,7;22287,3;25603,3;31564,4;3,5;4,5;0,3;65,4;3,7;53,1;8,6;32,9;9,8;6,6;2,2;2,6;1,8;-14,7
200033868;CC des Ballons des Hautes-Vosges;6852,0;15041,5;10529,8;14265,7;18414,5;23068,5;8802,8;10834,2;13256,7;15226,0;16852,0;20027,3;21895,3;24533,0;29124,0;2,7;3,2;0,2;62,0;4,4;53,5;4,1;36,9;8,3;5,4;2,3;1,6;1,5;-12,6
200034023;CC Tarn-Agout;12462,0;30801,0;20428,5;16184,3;21490,4;27729,0;11544,7;11964,3;14934,3;17323,0;19439,5;23758,6;26299,0;29576,0;35465,2;3,0;3,6;0,2;75,4;3,2;67,0;5,2;25,6;10,1;4,7;2,3;1,3;1,1;-15,8
200034031;CC des Monts d'Alban et du Villefranchois;2700,0;6172,0;4257,1;13898,3;18144,4;23315,0;9416,7;10176,0;12887,0;14880,5;16397,3;20081,7;22192,0;24904,0;30336,0;3,0;3,6;0,2;61,2;2,6;48,5;10,1;34,0;12,5;5,1;2,2;1,8;1,2;-12,8
200034049;CC Centre Tarn;4620,0;10943,0;7416,7;14399,3;18909,5;24075,0;9675,7;10571,0;13356,0;15273,1;17060,0;20588,7;22719,0;25553,3;30484,0;2,9;3,5;0,2;66,0;3,4;56,3;6,4;30,3;11,2;5,9;2,6;1,9;1,4;-13,4
200034056;CC du Lautrécois et du Pays d'Agout;5558,0;13890,5;9246,2;15013,0;19544,0;24803,3;9790,3;11294,2;13981,3;15884,7;17728,7;21348,7;23476,8;26465,0;31965,0;2,8;3,4;0,2;69,2;3,4;58,7;7,0;29,0;10,4;5,0;2,4;1,4;1,2;-13,6
200034064;CC du Cordais et du Causse (4 C);2052,0;4250,0;3047,7;12235,6;17063,5;23683,2;11447,7;8461,1;11253,3;13173,6;15055,6;19368,0;22297,0;25768,7;32094,7;3,8;4,6;0,3;50,0;3,8;37,0;9,2;45,5;12,3;5,7;1,9;2,4;1,4;-13,5
200034098;CC des Montagnes du Giffre;5187,0;12161,5;8265,7;18219,0;23813,3;31561,9;13342,9;13598,9;16863,3;19388,7;21584,8;26373,3;29371,5;34087,0;41915,0;3,1;3,9;0,3;77,2;2,9;66,6;7,8;24,1;13,6;2,4;1,5;0,4;0,5;-17,3
200034130;CC Gally Mauldre;8171,0;22672,0;14658,0;24243,5;33913,3;47199,3;22955,8;16853,0;22102,4;26138,9;30065,7;38291,3;43883,5;51720,8;67814,7;4,0;5,5;0,3;86,5;2,4;78,2;5,9;25,6;15,0;1,4;0,9;0,3;0,2;-28,5
200034197;CC de Montaigne Montravel et Gurson;4964,0;11611,0;7940,4;13723,8;18111,0;23515,2;9791,4;10252,3;12662,0;14639,3;16438,6;20098,0;22313,9;25153,3;30427,3;3,0;3,6;0,3;61,0;3,4;50,5;7,2;36,9;10,0;5,4;2,3;1,8;1,3;-13,3
200034205;CC de la Costa Verde;3841,0;8129,0;5763,1;12018,0;17386,0;23704,0;11686,0;8416,4;10959,4;12993,3;15153,5;19655,0;22047,0;25459,3;31110,0;3,7;4,6;0,3;58,7;3,4;47,4;7,9;39,5;8,6;7,5;1,7;3,7;2,1;-14,3
200034270;CC Barr-Bernstein;9820,0;23888,0;16087,5;17097,0;22448,0;29038,7;11941,7;12768,6;15902,9;18252,1;20397,3;24738,0;27363,0;31124,7;37543,6;2,9;3,6;0,3;77,4;2,7;67,4;7,2;25,3;10,9;3,4;1,9;0,7;0,7;-17,0
200034288;CC du Pays de Marmoutier-Sommerau;2529,0;6445,5;4272,1;16833,3;21876,5;27755,7;10922,4;13060,0;15618,4;17910,3;19829,1;23979,2;26269,3;29707,5;35522,0;2,7;3,1;0,2;76,6;2,4;69,8;4,5;27,2;8,0;3,6;2,1;0,8;0,7;-15,4
200034353;CC Coeur de Puisaye;7144,0;15324,5;10797,5;14753,0;19407,5;24989,3;10236,3;10732,0;13663,3;15717,6;17660,0;21273,0;23501,3;26582,7;32329,3;3,0;3,6;0,3;58,8;2,7;49,0;7,1;40,6;10,0;5,1;2,0;1,8;1,2;-14,5
200034361;CA d'Épinal;34742,0;75355,5;52665,7;14281,0;19537,0;25795,2;11514,2;10214,0;13006,0;15406,7;17548,1;21654,6;24191,3;27734,6;34264,0;3,4;4,1;0,3;68,9;3,3;60,3;5,3;31,3;9,1;6,7;2,3;2,4;2,0;-16,0
200034379;CC Pays d'Uzès;11836,0;26380,5;18365,8;13933,0;19600,0;26515,0;12582,0;9927,2;12789,8;15065,0;17228,7;21881,7;24656,7;28485,3;35893,5;3,6;4,5;0,3;56,9;3,3;46,8;6,7;40,0;14,1;5,3;1,8;2,0;1,5;-16,3
200034411;CC du Piémont Cévenol;8993,0;20603,5;14140,9;13412,0;18476,0;24366,0;10954,0;9521,0;12276,2;14400,0;16465,0;20470,0;22828,0;26185,3;32025,0;3,4;4,2;0,3;62,9;4,2;51,1;7,6;34,2;10,3;6,5;2,4;2,3;1,8;-13,9
200034601;CC Causses Aigoual Cévennes;2506,0;4928,0;3593,6;12022,7;16521,0;22145,7;10123,0;7929,8;10883,0;13011,3;14763,3;18603,9;20761,0;23699,0;29180,0;3,7;4,5;0,3;49,7;3,8;38,7;7,2;44,2;12,0;6,9;1,7;3,2;1,9;-12,8
200034635;CC du Kochersberg;9715,0;24956,5;16543,6;20246,0;25968,1;33955,0;13709,0;15638,0;18951,3;21500,0;23665,0;28632,0;31941,6;36250,7;45071,3;2,9;3,6;0,3;80,8;2,3;72,1;6,5;25,9;11,3;2,0;1,3;0,3;0,3;-20,0
200034676;CC la Ferté-Saint Michel;3864,0;7469,0;5501,4;14544,0;19169,0;25114,3;10570,3;10583,5;13442,7;15586,0;17374,0;21199,3;23642,0;26836,7;34054,0;3,2;3,9;0,3;54,9;2,7;46,3;5,9;42,0;12,4;5,7;1,6;2,3;1,8;-15,0
200034684;CC du Bassin de Neufchâteau;7605,0;16676,5;11657,7;14028,7;18734,8;24095,7;10067,0;10225,2;12987,0;14925,4;16899,3;20566,0;22637,4;25702,7;31420,7;3,1;3,7;0,3;65,0;3,2;55,1;6,7;34,4;9,2;5,8;2,2;2,0;1,6;-14,4
