CODGEO;LIBGEO;NBMEN17;NBPERS17;NBUC17;Q117;Q217;Q317;Q3_Q1;D117;D217;D317;D417;D617;D717;D817;D917;RD;S80S2017;GI17;PACT17;PTSA17;PCHO17;PBEN17;PPEN17;PPAT17;PPSOC17;PPFAM17;PPMINI17;PPLOGT17;PIMPOT17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247100290;CU Le Creusot Montceau-les-Mines;42704;90506;64011,3;15040;19590;24920;9880;11510;14040;15990;17810;21440;23600;26510;31830;2,8;3,281;0,234;61,8;54,7;3,1;4,1;38,5;7,0;6,6;2,3;2,6;1,8;-13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247100589;CA Le Grand Chalon;49911;109399;76165,3;15690;20680;27000;11310;11840;14480;16790;18770;22820;25340;28960;35370;3,0;3,697;0,259;69,4;60,7;3,0;5,7;32,4;8,6;5,9;2,2;2,2;1,5;-16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247100639;CC de Marcigny;2737;6001;4196,8;15060;19180;24080;9030;11730;14140;15760;17660;20930;22900;25950;31460;2,7;3,422;0,247;59,6;49,3;2,4;7,9;38,4;10,4;4,8;2,2;1,5;1,0;-13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247100647;CC Bresse Nord Intercom;2983;6295;4474,1;14630;19260;24250;9620;10970;13520;15590;17350;21130;23080;25610;30610;2,8;3,398;0,239;56,9;48,2;2,7;6,0;42,2;8,7;4,7;2,0;1,8;0,9;-12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247103765;CC Entre Saône et Grosne;4799;10909;7528,9;16470;21270;26710;10240;12610;15310;17430;19330;23110;25400;28310;33840;2,7;3,282;0,232;69,1;60,7;2,9;5,5;33,5;7,9;4,4;2,1;1,4;0,9;-14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247103864;CC du Canton de Semur-en-Brionnais;2197;5010;3450,1;15780;20430;26420;10640;11780;14630;16780;18510;22790;25080;28050;33830;2,9;3,459;0,244;63,1;50,9;3,1;9,2;36,3;10,3;3,9;2,0;1,2;0,7;-13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247104094;CC Sud Côte Chalonnaise;4909;11283;7736,7;16690;21970;28510;11830;12820;15600;17670;19780;24280;26840;30480;36780;2,9;3,510;0,249;69,4;58,4;2,9;8,1;31,8;9,9;3,9;1,9;1,2;0,8;-15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247200090;CC de Sablé-sur-Sarthe;11646;27323;18535,2;15670;19850;24690;9020;11880;14570;16630;18290;21550;23460;26050;31240;2,6;3,296;0,235;69,7;62,9;3,0;3,7;29,3;9,3;5,9;2,8;1,6;1,5;-14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247200132;CU Le Mans Métropole;91681;196928;137667,5;14790;20520;27010;12230;10500;13430;16020;18350;22800;25390;29030;35360;3,4;4,117;0,273;67,7;60,6;2,9;4,2;33,4;8,1;7,1;2,5;2,5;2,1;-16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247200348;CC du Pays Fléchois;11345;26130;17862,5;15740;20040;24790;9050;12060;14660;16790;18500;21690;23580;26350;31380;2,6;3,171;0,227;68,4;61,0;2,8;4,6;32,1;7,8;5,5;2,6;1,6;1,3;-13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247200421;CC du Sud Est du Pays Manceau;6875;17512;11554,8;17950;22490;27920;9970;13880;16820;18910;20700;24270;26480;29500;35290;2,5;3,172;0,229;76,0;67,9;2,2;5,9;28,2;8,3;3,8;2,3;0,8;0,7;-16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247200447;CC Orée de Bercé - Belinois;7835;19581;12999,2;17190;21350;26150;8960;13320;16010;18060;19780;22940;24870;27600;32410;2,4;2,871;0,206;73,8;67,8;2,5;3,4;29,1;6,9;4,4;2,5;1,1;0,8;-14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247200629;CC du Val de Sarthe;12136;30791;20348,4;17540;21710;26270;8730;13880;16520;18480;20150;23320;25130;27700;32450;2,3;2,732;0,197;75,1;68,9;2,6;3,6;28,9;6,0;4,2;2,5;0,9;0,7;-14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247200686;CC du Pays de l'huisne Sarthoise;12382;28212;19385,1;16140;20510;25410;9270;12310;15020;17130;18860;22180;24130;26940;31850;2,6;3,185;0,227;68,9;61,3;3,0;4,7;32,2;8,3;4,9;2,4;1,5;1,1;-14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300015;CC des Vallées d'Aigueblanche;3216;7248;5015,8;17440;22160;28110;10670;13350;16280;18470;20350;24090;26700;29740;34850;2,6;3,178;0,228;74,6;63,3;3,9;7,4;27,3;10,7;3,3;1,7;0,9;0,7;-15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300254;CC de Haute-Tarentaise;6897;14956;10449,2;17520;22340;28590;11070;13010;16350;18560;20440;24330;26940;30800;38370;3,0;3,894;0,272;80,1;60,4;5,2;14,4;19,8;15,9;2,7;1,4;0,6;0,6;-18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300262;CC de Yenne;3060;7242;4888,5;17570;22360;27910;10330;13280;16400;18530;20390;24180;26590;29670;35470;2,7;3,093;0,222;73,7;64,1;2,9;6,6;29,0;8,4;4,0;2,2;1,0;0,8;-15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300361;CC du Canton de la Chambre;3194;7119;4928,6;17640;22430;27860;10220;13430;16450;18590;20490;24220;26300;29790;34660;2,6;2,995;0,214;71,4;63,1;3,0;5,3;31,4;8,8;3,2;1,8;0,8;0,6;-14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300452;CC Maurienne Galibier;2350;5026;3549,5;17460;21960;27820;10350;14180;16480;18560;20180;23790;26140;29670;34830;2,5;3,037;0,223;68,8;55,6;4,2;8,9;32,7;10,7;2,8;1,6;0,6;0,6;-15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300528;CC Val Guiers;5137;12219;8244,3;16400;21420;27020;10620;12710;15500;17610;19680;23320;25570;28690;34500;2,7;3,307;0,236;71,1;62,7;3,1;5,3;29,2;9,3;4,9;2,5;1,4;1,0;-14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300668;CC du Lac d'Aiguebelette (Ccla);2447;6049;4037,0;18940;23970;30500;11550;14540;17890;20150;22090;26310;29040;32440;38700;2,7;3,145;0,223;77,5;68,3;2,7;6,5;26,7;8,9;3,0;1,8;0,7;0,5;-16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300676;CC Porte de Maurienne;2719;6181;4237,8;17100;21440;26250;9150;12980;16080;18080;19750;23270;25210;27750;32470;2,5;2,878;0,205;72,3;65,0;3,2;4,2;30,1;6,7;4,3;2,4;1,2;0,8;-13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247300817;CC Les Versants d'Aime;4369;9751;6746,7;17590;22320;28850;11250;13350;16470;18610;20480;24510;27180;30660;36910;2,8;3,418;0,242;77,9;62,6;4,5;10,8;22,8;13,5;2,9;1,7;0,6;0,6;-17,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247400047;CC de la Vallée Verte;3024;7377;4919,8;20270;27850;39910;19650;14570;18650;21810;24790;31910;36790;43180;54050;3,7;4,489;0,292;87,9;81,0;3,1;3,8;18,0;6,9;1,9;1,1;0,5;0,3;-14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247400112;CC du Pays de Cruseilles;6022;15051;9901,3;22530;34020;50460;27940;16040;20610;24480;28810;39820;46490;55560;70230;4,4;5,389;0,325;92,7;85,7;3,0;4,0;13,4;7,1;1,3;0,7;0,4;0,2;-14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247400567;CC Fier et Usses;5916;15458;10098,6;20700;27000;36590;15890;15560;19150;22000;24350;30000;34100;39980;50410;3,2;3,901;0,270;87,1;80,3;2,9;3,8;18,1;8,9;2,3;1,3;0,6;0,4;-16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247400583;CC Arve et Salève;7742;18777;12530,4;21420;32040;47910;26490;14500;19390;23370;27480;37470;44020;52680;66580;4,6;5,816;0,337;87,6;81,2;3,1;3,3;16,9;9,1;1,4;0,7;0,4;0,3;-15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247400617;CC des Vallées de Thônes;8133;19151;12988,1;18590;23840;31430;12840;14150;17310;19700;21730;26380;29450;33860;43040;3,0;3,880;0,271;77,4;66,1;2,7;8,5;21,7;16,6;2,5;1,6;0,6;0,4;-18,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247400666;CC des Quatre Rivières;7621;19033;12600,7;20630;28830;41970;21340;14740;18940;22190;25470;33160;38670;45810;59060;4,0;4,920;0,310;88,2;81,4;3,3;3,4;17,6;7,4;1,7;1,0;0,4;0,3;-14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247400682;CC du Haut-Chablais;5269;12206;8336,4;18130;23760;31250;13110;13250;16780;19260;21370;26150;29150;33970;42450;3,2;4,274;0,288;79,2;65,2;3,2;10,9;21,1;16,2;2,1;1,4;0,4;0,3;-18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247400690;CC du Genevois;17703;41348;27811,7;21360;36630;55980;34620;12520;18680;24160;29920;43380;51370;61710;78510;6,3;7,754;0,370;92,0;86,4;3,0;2,6;14,2;6,5;1,4;0,5;0,4;0,4;-14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247400724;CC du Pays Rochois;11134;27364;18187,1;20070;28340;41060;20980;14340;18390;21720;24790;32650;37970;44900;57050;4,0;4,778;0,304;88,7;82,0;2,8;3,9;15,8;8,4;2,2;1,1;0,6;0,5;-15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247400740;CC Rumilly Terre de Savoie;12265;31211;20547,9;18220;23410;29670;11460;13790;16970;19320;21470;25550;28120;31540;38050;2,8;3,279;0,233;80,8;73,9;2,7;4,1;22,5;8,3;3,8;2,2;0,8;0,7;-15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247400773;CC des Sources du Lac d'Annecy;6545;14925;10282,5;17520;22930;29550;12030;13100;16250;18710;20790;25190;27900;31390;37520;2,9;3,443;0,240;70,4;62,5;3,0;4,9;31,9;10,4;3,7;1,9;1,0;0,8;-16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247600497;CC du Canton de Criquetot-l'Esneval;6453;16499;10889,5;18440;23340;29280;10840;14340;17250;19540;21400;25390;27710;31080;36900;2,6;3,045;0,220;75,2;66,8;3,1;5,2;28,5;7,8;3,7;2,2;1,0;0,5;-15,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247600505;CC Campagne-De-Caux;5763;15348;9974,8;17510;22220;27690;10180;13670;16470;18500;20270;24110;26290;29340;34750;2,5;3,006;0,218;78,3;70,1;2,9;5,3;24,4;7,3;4,3;2,6;1,1;0,6;-14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247600539;CC Caux Estuaire;6974;18196;11942,2;19100;24360;30490;11390;15020;17870;20380;22310;26470;28930;32280;37880;2,5;3,014;0,219;80,3;72,8;2,6;4,8;25,1;7,6;3,1;1,9;0,8;0,5;-16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247600588;CC des Villes Soeurs;17261;37292;26257,2;14880;19410;24750;9870;11300;13860;15780;17640;21260;23410;26360;31640;2,8;3,443;0,245;61,5;53,9;3,2;4,4;38,2;8,3;6,1;2,0;2,6;1,5;-14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247600596;CA Havraise (Co.D.A.H.);101879;224549;155305,9;14460;19990;26750;12290;10620;13250;15580;17830;22340;25090;28780;35170;3,3;4,026;0,274;69,7;61,6;3,6;4,4;30,9;7,0;8,1;2,6;3,3;2,2;-15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247600604;CC de Londinières;2186;5120;3486,4;14440;18800;23380;8940;11040;13310;15470;17240;20460;22450;24750;29850;2,7;3,225;0,230;65,4;56,6;2,9;5,9;30,5;9,2;6,8;2,8;2,5;1,4;-11,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247600620;CC de la Région d'Yvetot;11225;25912;17715,9;16350;21220;27130;10770;12400;15160;17420;19380;23280;25710;29140;35320;2,8;3,421;0,242;72,5;64,9;2,8;4,9;28,6;8,3;5,4;2,2;2,0;1,3;-14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247600646;CC Caux - Austreberthe;10550;24886;16821,7;16010;20640;26070;10060;12160;14790;17040;18900;22540;24670;27510;32360;2,7;3,101;0,220;73,4;67,2;3,4;2,8;29,1;5,2;6,1;2,6;2,1;1,4;-13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247600729;CC Falaises du Talou;9413;23575;15641,1;16010;20410;25500;9480;12480;14960;16880;18680;22220;24200;26990;31930;2,6;3,055;0,220;72,7;64,2;3,1;5,4;28,7;6,8;5,3;2,6;1,7;1,0;-13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247600786;CA de la Région Dieppoise;22458;46344;33110,1;14220;19350;25690;11470;10530;13110;15290;17310;21520;24080;27780;34480;3,3;3,947;0,271;60,7;52,5;3,2;5,1;37,6;8,3;8,2;2,1;3,8;2,3;-14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247700032;CC Moret Seine et Loing;16301;39494;26590,4;18310;24120;30920;12610;13820;17030;19520;21760;26470;29190;33040;39870;2,9;3,536;0,247;77,1;69,6;2,9;4,6;28,9;8,5;3,5;1,8;1,1;0,7;-18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247700057;CA Melun Val de Seine;51055;125123;82991,1;14820;20890;28390;13570;10730;13560;16050;18460;23560;26550;30560;37230;3,5;4,166;0,278;77,7;71,5;3,2;3,0;25,4;7,4;7,1;2,9;2,3;1,9;-17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247700065;CC du Pays de l'Ourcq;6349;17094;11002,3;16650;22130;27620;10970;12110;15390;17860;20100;24120;26310;29300;35080;2,9;3,501;0,239;80,4;73,7;3,3;3,4;21,7;7,5;5,4;2,9;1,5;1,0;-15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247700107;CC Pays de Montereau;16305;42041;27455,4;13450;18970;25020;11570;9790;12350;14620;16820;21140;23570;26640;31950;3,3;3,759;0,255;69,8;63,8;3,5;2,6;28,7;6,0;9,4;3,9;3,3;2,2;-13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247700339;CA Val d'Europe Agglomération;12839;35446;22548,8;19520;26000;33580;14060;14080;18030;20850;23440;28570;31530;35780;43570;3,1;3,741;0,256;97,3;90,5;2,9;3,8;11,7;6,2;3,7;2,1;0,8;0,7;-18,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247700438;CC Pays Créçois;14139;36569;23961,1;20220;25840;32460;12240;15060;18790;21520;23730;28150;30850;34510;41080;2,7;3,421;0,240;84,3;77,2;2,6;4,5;22,5;8,9;3,1;1,8;0,8;0,5;-18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247700594;CA Marne et Gondoire;41219;104815;68853,9;18250;24890;32820;14570;13010;16730;19660;22310;27740;30940;35170;42940;3,3;4,054;0,271;90,4;82,9;3,0;4,5;18,0;7,7;3,9;1,9;1,1;0,9;-20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247700644;CC l'Orée de la Brie;11017;27233;18108,9;18670;24820;32130;13460;13430;17160;20060;22420;27310;30380;34220;40870;3,0;3,691;0,253;84,9;77,8;2,8;4,3;23,5;7,0;3,6;1,9;1,0;0,8;-19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247700701;CC Brie Nangissienne;10384;27547;17870,2;16600;21870;27580;10980;12260;15270;17680;19820;23930;26240;29340;34200;2,8;3,257;0,227;80,6;74,7;3,0;2,8;23,3;5,9;5,6;3,0;1,5;1,1;-15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247800550;CC du Pays Houdanais (C.C.P.H.);11402;29300;19317,2;20560;26610;34110;13550;15740;19240;21870;24230;29130;32170;36500;44450;2,8;3,495;0,249;83,1;75,4;2,7;5,0;24,9;9,5;2,4;1,6;0,5;0,3;-19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247800584;CA Versailles Grand Parc (C.A.V.G.P.);110459;265872;178567,4;21070;29780;41660;20590;14760;19300;22800;26170;33770;38660;45370;57880;3,9;5,028;0,318;85,5;79,2;2,2;4,1;24,5;12,4;2,2;1,2;0,6;0,5;-24,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247800618;CC Coeur d'Yvelines;19042;49549;32599,6;22890;29940;39200;16310;16990;21250;24380;27090;33090;36840;41990;51600;3,0;3,821;0,265;85,2;77,8;2,5;4,9;24,8;10,9;1,9;1,2;0,4;0,3;-22,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247900798;CC du Thouarsais;15809;35207;24427,0;15050;19210;23980;8930;11500;14090;15990;17640;20850;22810;25440;30230;2,6;3,273;0,234;63,9;55,2;3,0;5,7;34,7;9,1;6,1;2,4;2,3;1,4;-13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248000499;CC du Val de Somme;10590;26050;17385,9;16750;21560;27020;10280;12740;15600;17830;19720;23410;25750;28530;34000;2,7;3,124;0,222;76,7;69,4;2,7;4,5;26,4;7,2;4,8;2,3;1,6;0,9;-15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248000531;CA Amiens Métropole;72861;158540;110343,8;13760;19730;27200;13440;10030;12630;14920;17320;22330;25380;29560;37150;3,7;4,639;0,303;72,4;62,9;3,1;6,4;28,1;8,7;8,2;2,4;3,5;2,4;-17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248000747;CC du Pays du Coquelicot;11721;27308;18603,6;14940;19960;25760;10820;11180;13830;16010;18060;21980;24350;27230;32330;2,9;3,473;0,243;68,7;60,2;3,0;5,6;31,1;8,4;6,1;2,4;2,4;1,3;-14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248100158;CC du Sor et de l'Agout;9398;22606;15265,0;15890;20490;26170;10280;12150;14870;16910;18690;22340;24820;28030;33680;2,8;3,411;0,243;69,5;60,4;3,4;5,7;29,8;9,8;5,0;2,2;1,8;1,0;-14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248100430;CA de Castres Mazamet;35255;76394;53554,3;14230;19200;25140;10920;10700;13120;15300;17240;21240;23640;27060;33550;3,1;3,910;0,270;61,1;52,2;3,0;5,9;36,9;9,7;7,2;2,4;2,9;1,9;-14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248100497;CC Val 81;2216;5137;3519,2;14130;18650;24140;10010;10660;13170;15150;17000;20510;22790;25410;30110;2,8;3,354;0,237;61,8;48,5;2,7;10,6;32,9;11,9;5,9;2,4;2,3;1,3;-12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248100737;CA de l'Albigeois (C2a);37366;79268;56034,3;15240;20790;27490;12250;11170;14060;16440;18590;23070;25840;29630;36360;3,3;3,975;0,271;62,3;53,0;2,9;6,4;36,9;10,6;6,1;1,9;2,5;1,7;-15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248100745;CC Thoré Montagne Noire;2368;5072;3592,4;14450;18910;23720;9270;10850;13370;15450;17200;20510;22560;25330;30470;2,8;3,304;0,235;55,2;46,9;3,1;5,2;42,5;9,2;5,4;2,0;2,3;1,1;-12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248200016;CC des Deux Rives;7980;18200;12521,4;14170;18950;25140;10980;10750;13190;15090;16870;21160;23650;27050;32460;3,0;3,614;0,252;64,8;55,6;3,4;5,8;33,0;8,7;6,5;2,4;2,5;1,6;-13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248200057;CC du Quercy Caussadais;8909;19902;13812,8;14320;18930;24530;10210;10810;13290;15230;17120;20890;23150;26170;31230;2,9;3,486;0,245;60,7;51,3;3,4;6,0;36,2;9,1;7,0;2,4;2,9;1,7;-13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248200065;CC de la Lomagne Tarn-et-Garonnaise;4084;9351;6434,9;14150;19170;24890;10740;10840;13210;15170;17170;21160;23370;26730;32170;3,0;3,710;0,258;61,9;51,0;2,8;8,1;33,4;11,9;6,0;2,3;2,3;1,3;-13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248200099;CA Grand Montauban;33689;76161;52367,0;14520;20060;26790;12260;10640;13300;15650;17840;22370;25120;28760;35440;3,3;4,180;0,282;68,9;59,5;3,2;6,3;30,1;9,9;7,2;2,4;2,9;1,9;-16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248200107;CC du Quercy Rouergue et des Gorges de l'Aveyron;3582;7276;5263,2;12910;17800;23870;10960;9200;11980;13900;15880;20180;22560;25360;31240;3,4;4,193;0,274;49,2;36,9;3,5;8,8;46,0;11,3;6,2;1,8;3,0;1,4;-12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248300394;CA Sud Sainte-Baume;31467;66639;47446,9;17170;23790;32680;15510;12220;15700;18510;21110;26770;30400;35690;45050;3,7;4,647;0,301;61,1;49,6;3,1;8,4;39,4;16,6;3,0;1,0;1,2;0,7;-20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248300410;CC de la Vallée du Gapeau;12743;30373;20636,9;16880;22420;29120;12240;12300;15540;18060;20260;24670;27440;31230;37820;3,1;3,717;0,255;70,2;60,2;3,1;6,9;31,7;10,8;4,2;1,7;1,6;1,0;-16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
