IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6014;DISP_Q114;DISP_MED14;DISP_Q314;DISP_EQ14;DISP_D114;DISP_D214;DISP_D314;DISP_D414;DISP_D614;DISP_D714;DISP_D814;DISP_D914;DISP_RD14;DISP_S80S2014;DISP_GI14;DISP_PTSAC14;DISP_PBEN14;DISP_PPEN14;DISP_PPAT14;DISP_PPSOC14;DISP_PPFAM14;DISP_PPMINI14;DISP_PPLOGT14;DISP_PIMPOT14;note
930640109;Justice 2;93064;Rosny-sous-Bois;15,6;14559,5;19417,2;26061,1;0,6;10450,8;13328,1;15603,2;17581,7;21487,1;24451,9;27919,0;32938,7;3,2;3,9;0,3;85,0;2,2;17,6;5,0;6,8;3,3;1,7;1,8;-16,6;0
930640110;Boutours;93064;Rosny-sous-Bois;12,5;17335,8;24757,1;34315,0;0,7;10954,8;15313,3;18777,0;21791,2;27995,5;31701,3;36362,0;44354,0;4,0;4,8;0,3;79,2;4,7;21,1;12,9;3,7;1,8;1,0;0,9;-21,6;0
930640111;Fort de Rosny;93064;Rosny-sous-Bois;;18982,0;24538,8;30788,8;0,5;14217,1;17727,0;20412,5;22394,2;26369,0;29358,0;32658,4;38592,3;2,7;3,1;0,2;97,9;2,2;9,9;5,6;3,3;2,3;0,6;0,4;-18,9;0
930640112;Colline;93064;Rosny-sous-Bois;26,0;11982,0;18691,3;25430,7;0,7;8200,8;10721,8;13350,7;16208,0;21072,9;23972,0;27639,3;33473,0;4,1;4,7;0,3;77,0;3,4;22,1;6,0;8,5;3,7;2,7;2,1;-17,0;0
930640113;Pre Gentil 2;93064;Rosny-sous-Bois;35,8;10787,8;14259,5;20291,2;0,7;7918,0;9723,1;11494,6;12714,4;16240,0;18613,3;22230,0;27846,2;3,5;4,1;0,3;70,2;0,7;23,3;4,7;14,2;5,3;4,8;4,2;-13,1;0
930640114;Boissiere;93064;Rosny-sous-Bois;23,6;12618,3;18421,2;25455,0;0,7;8776,3;11452,4;13881,0;16297,6;20630,0;23668,0;27495,3;32870,0;3,7;4,4;0,3;87,4;2,2;14,5;4,3;8,3;3,6;2,2;2,6;-16,7;0
930640116;Centre Ville 1;93064;Rosny-sous-Bois;15,9;14916,7;21702,1;29048,9;0,7;9902,0;13443,0;16377,0;19184,7;24376,0;27353,3;30866,7;37149,0;3,8;4,3;0,3;84,7;2,9;19,7;6,0;5,2;1,9;1,6;1,6;-18,5;0
930640117;Centre Ville 2;93064;Rosny-sous-Bois;19,2;14347,2;21147,0;29251,5;0,7;9029,6;12545,6;15809,2;18414,0;23855,3;27494,0;31136,4;37181,5;4,1;4,9;0,3;76,6;2,4;26,9;7,9;4,7;1,8;1,4;1,5;-18,5;0
930660101;Semard Delaune Guynemer 01;93066;Saint-Denis;41,8;9703,6;13311,3;17165,7;0,6;7543,0;9033,3;10656,0;12031,7;14674,0;16079,0;18276,1;22052,5;2,9;3,4;0,2;66,4;0,6;18,9;2,7;20,9;6,4;7,7;6,8;-9,5;1
930660102;Semard Delaune Guynemer 02;93066;Saint-Denis;36,7;10642,5;14341,4;19044,0;0,6;8117,2;9931,6;10970,0;12742,2;15795,3;17918,0;20139,3;23959,7;3,0;3,5;0,2;69,5;0,5;18,7;3,5;18,3;6,7;6,1;5,5;-10,5;1
930660201;Peri Langevin Stalingrad Politzer 01;93066;Saint-Denis;28,4;11565,0;16378,1;22673,9;0,7;8148,5;10676,3;12550,0;14393,3;18458,0;21078,0;24244,7;29497,1;3,6;4,0;0,3;78,7;0,5;21,2;3,7;9,9;3,7;3,3;2,9;-14,0;0
930660202;Peri Langevin Stalingrad Politzer 02;93066;Saint-Denis;40,5;9664,2;13660,7;18842,7;0,7;7813,8;9281,5;10640,0;12171,9;15655,6;17412,0;19970,0;24506,7;3,1;3,6;0,3;67,7;0,8;22,4;2,9;17,0;5,6;5,8;5,6;-10,8;0
930660301;Allende 01;93066;Saint-Denis;55,4;6513,0;10824,7;16646,9;0,9;4351,9;6077,1;7498,0;8944,3;13030,0;15358,5;18051,6;22352,0;5,1;6,0;0,3;76,9;0,7;16,9;2,5;13,6;5,1;4,0;4,5;-10,6;0
930660302;Allende 02;93066;Saint-Denis;34,4;10616,0;14530,7;19822,2;0,6;7976,1;9779,0;11407,5;13013,3;16678,0;18646,7;22163,3;27059,3;3,4;4,0;0,3;70,2;1,3;21,6;4,6;14,6;5,3;5,2;4,2;-12,3;0
930660401;Courtille Saussaie Floreal 01;93066;Saint-Denis;57,2;8230,5;11134,4;15463,0;0,6;5812,5;7800,0;8859,2;10026,7;12610,0;14358,6;16263,1;19540,0;3,4;3,9;0,3;65,6;0,5;21,0;2,1;19,7;6,5;7,2;6,0;-8,9;0
930660402;Courtille Saussaie Floreal 02;93066;Saint-Denis;34,3;10628,0;14983,3;21150,0;0,7;7661,2;9997,2;11416,5;13334,0;17349,8;20100,4;22401,1;26710,4;3,5;4,1;0,3;70,0;1,2;22,3;6,0;13,4;4,8;4,4;4,2;-12,9;0
930660403;Courtille Saussaie Floreal 03;93066;Saint-Denis;41,8;10037,9;13415,2;17707,1;0,6;7956,7;9492,0;10625,4;11925,5;14857,4;16729,2;18826,2;21959,2;2,8;3,2;0,2;69,6;0,6;15,6;1,8;22,0;8,7;6,4;6,9;-9,6;0
930660501;Mutuelle champ de courses 01;93066;Saint-Denis;20,1;13682,5;19483,3;27193,0;0,7;9094,7;12196,2;15009,2;17188,9;22104,2;25064,5;29087,8;35164,4;3,9;5,0;0,3;71,9;4,0;27,6;8,0;5,5;2,1;2,1;1,3;-17,0;0
930660502;Mutuelle champ de courses 02;93066;Saint-Denis;33,2;11307,1;14988,1;21875,7;0,7;7893,2;10407,5;11856,3;13508,0;17212,5;20240,7;23630,7;28213,3;3,6;4,0;0,3;;;;;;;;;;0
930660503;Mutuelle champ de courses 03;93066;Saint-Denis;40,9;10117,6;13325,2;17604,8;0,6;7075,2;9311,7;10738,8;12046,1;15142,5;16697,3;18543,9;22092,7;3,1;3,5;0,2;;;;;;;;;;0
930660504;Mutuelle champ de courses 04;93066;Saint-Denis;30,4;10907,3;16496,5;23294,5;0,8;7238,2;9998,5;12000,8;14476,9;19026,5;21760,8;24963,2;30882,4;4,3;5,2;0,3;71,5;3,2;24,1;8,2;8,1;3,4;2,6;2,0;-15,1;0
930660601;J.Curie   Cosmonautes 01;93066;Saint-Denis;45,4;9907,3;12896,1;17891,3;0,6;7504,3;9371,4;10413,8;11656,7;14889,2;16621,7;18982,2;22908,7;3,1;3,3;0,2;70,2;0,5;18,4;2,4;18,1;6,6;6,6;4,8;-9,6;0
930660602;J.Curie   Cosmonautes 02;93066;Saint-Denis;50,6;8315,7;12192,0;16898,8;0,7;4958,1;7153,0;9120,8;10952,7;13769,0;15697,5;18410,0;22139,3;4,5;5,4;0,3;72,5;1,0;17,3;2,8;16,9;6,3;5,5;5,1;-10,5;1
930660701;Franc-Moisin  Bel-Air 01;93066;Saint-Denis;57,2;9342,7;11477,0;15428,0;0,5;7673,3;8942,0;9658,8;10502,7;12930,0;14109,3;16645,5;20298,0;2,6;3,2;0,2;;;;;;;;;;0
930660702;Franc-Moisin  Bel-Air 02;93066;Saint-Denis;34,5;11320,5;14082,2;18192,5;0,5;8722,3;10467,6;11783,9;12993,8;15588,5;17275,5;18974,0;22134,0;2,5;3,6;0,3;;;;;;;;;;0
930660703;Franc-Moisin  Bel-Air 03;93066;Saint-Denis;38,5;10373,8;14829,5;20649,0;0,7;7090,5;9806,2;11089,0;12452,5;16589,6;18992,5;22122,5;28860,0;4,1;4,7;0,3;78,1;2,2;16,3;5,0;12,1;4,3;4,1;3,7;-13,7;0
930660704;Franc-Moisin  Bel-Air 04;93066;Saint-Denis;39,9;9691,8;14402,7;20347,1;0,7;6569,0;8866,3;10447,8;12242,7;16408,0;19079,0;22147,5;26807,5;4,1;4,9;0,3;78,3;2,5;14,8;4,8;12,1;4,0;4,3;3,8;-12,5;1
930660705;Franc-Moisin  Bel-Air 05;93066;Saint-Denis;44,8;9948,2;12958,7;16648,0;0,5;7835,0;9265,7;10399,0;11682,0;14086,5;15514,6;17868,0;20835,0;2,7;3,3;0,2;;;;;;;;;;0
930660801;Centre-ville  Basilique 01;93066;Saint-Denis;38,9;10621,3;14023,8;19269,0;0,6;7854,0;9643,2;11171,4;12442,7;15665,5;18013,9;21287,0;25800,4;3,3;3,9;0,3;74,9;1,8;16,3;3,8;16,2;6,2;5,1;4,9;-13,0;0
930660802;Centre-ville  Basilique 02;93066;Saint-Denis;31,2;10886,5;15908,1;22421,3;0,7;7391,8;9530,0;12027,6;13784,8;17932,6;20517,8;25059,6;31881,4;4,3;5,4;0,3;81,4;1,5;16,0;6,1;10,4;3,6;3,4;3,4;-15,4;0
930660901;Republique gare Porte de Paris 01;93066;Saint-Denis;36,6;10306,0;14622,0;22045,2;0,8;7067,4;9259,4;11304,5;12763,0;17203,5;20034,0;24215,0;30560,0;4,3;5,3;0,3;83,7;1,9;12,8;5,0;11,1;3,5;3,9;3,7;-14,5;0
930660902;Republique gare Porte de Paris 02;93066;Saint-Denis;40,9;9222,6;13589,2;20052,0;0,8;6513,8;8409,5;10217,6;12073,9;16052,5;18520,7;21940,0;28407,8;4,4;5,5;0,3;85,2;4,2;8,5;5,0;11,6;3,6;4,0;4,1;-14,5;0
930660903;Republique gare Porte de Paris 03;93066;Saint-Denis;40,3;9281,0;13534,0;20232,5;0,8;5788,3;8157,9;10153,8;12181,3;15341,4;18460,5;21978,0;27233,0;4,7;6,3;0,3;81,0;2,3;13,2;5,4;12,1;4,0;3,9;4,3;-14,0;0
930660904;Republique gare Porte de Paris 04;93066;Saint-Denis;39,3;9784,0;14397,8;21012,0;0,8;6578,3;8870,5;10567,7;12486,6;16380,0;19119,0;22944,8;29918,5;4,5;6,2;0,4;82,4;2,0;13,9;5,3;10,8;3,6;3,6;3,5;-14,4;0
930660905;Republique gare Porte de Paris 05;93066;Saint-Denis;35,8;10021,5;15249,3;23163,3;0,9;6943,9;9142,6;10993,1;13006,8;18080,8;21204,2;26006,3;34094,0;4,9;6,3;0,4;81,3;5,8;13,7;6,5;9,7;3,0;3,3;3,4;-17,0;0
930660906;Republique gare Porte de Paris 06;93066;Saint-Denis;41,0;9531,9;14920,5;23294,0;0,9;6266,7;8549,1;10587,4;12091,7;18192,4;21296,6;25757,5;34482,4;5,5;6,8;0,4;83,3;2,1;14,8;7,2;9,2;3,0;2,9;3,3;-16,6;0
930660907;Republique gare Porte de Paris 07;93066;Saint-Denis;38,1;9876,3;14630,0;22338,2;0,9;7248,7;8990,0;10698,5;12561,9;17281,8;20298,0;24446,0;30213,9;4,2;5,3;0,3;84,8;1,6;13,7;4,7;9,9;2,8;3,8;3,3;-14,7;0
930660908;Republique gare Porte de Paris 08;93066;Saint-Denis;;;;;;;;;;;;;;;;;;;;;;;;;;2
930661001;Delaunay  Belleville 01;93066;Saint-Denis;37,2;10489,3;14089,0;18615,2;0,6;7903,1;9875,0;11272,0;12708,3;15711,5;17496,6;20109,3;24039,5;3,0;3,6;0,2;75,9;1,5;14,3;2,1;17,4;6,3;5,7;5,4;-11,2;0
930661002;Delaunay  Belleville 02;93066;Saint-Denis;35,4;11101,7;14532,0;19614,7;0,6;8312,8;10306,8;11599,2;12960,4;16256,8;18171,6;21127,5;26058,3;3,1;3,6;0,3;68,3;1,4;23,8;3,7;14,8;5,4;4,8;4,5;-12,0;0
930661003;Delaunay  Belleville 03;93066;Saint-Denis;27,3;11798,0;17966,3;25608,0;0,8;8623,3;10904,7;12811,0;15390,2;21360,0;24341,3;27390,7;32414,5;3,8;4,6;0,3;72,8;2,1;27,4;6,4;7,2;2,8;2,3;2,1;-15,9;0
930661004;Delaunay  Belleville 04;93066;Saint-Denis;29,4;11571,7;16815,2;24790,6;0,8;8829,3;10824,4;12347,6;14573,1;19984,3;23053,0;26541,7;32134,7;3,6;4,5;0,3;69,1;1,4;26,8;7,7;10,2;3,4;3,8;3,0;-15,2;0
930661101;Plaine 01;93066;Saint-Denis;30,1;11277,0;16517,6;23745,5;0,8;7933,1;10267,2;12197,3;14267,6;19046,0;21817,7;25856,7;33346,9;4,2;5,0;0,3;93,3;2,7;6,1;3,3;10,0;4,3;2,7;3,0;-15,4;0
930661102;Plaine 02;93066;Saint-Denis;31,5;11325,5;15616,5;21858,3;0,7;7468,0;10163,0;12032,5;13695,4;17548,8;20168,3;23873,9;31417,3;4,2;4,9;0,3;92,4;2,2;5,5;3,2;11,5;5,2;2,9;3,4;-14,8;0
930661103;Plaine 03;93066;Saint-Denis;34,2;10510,8;15544,9;24348,7;0,9;6940,8;9525,7;11386,9;13475,2;18392,1;22514,3;26595,1;34002,0;4,9;6,3;0,3;93,1;3,9;5,3;5,6;9,4;3,8;2,9;2,7;-17,3;1
930661104;Plaine  04;93066;Saint-Denis;27,7;11738,7;16719,6;21876,3;0,6;8762,5;11033,3;12587,4;14538,5;18368,9;20191,3;24223,3;31665,6;3,6;4,3;0,3;91,5;3,5;5,5;3,3;12,1;5,5;2,8;3,8;-15,9;0
930661501;Pleyel 01;93066;Saint-Denis;;;;;;;;;;;;;;;;;;;;;;;;;;2
930700101;Secteur 1;93070;Saint-Ouen;36,8;10729,0;13894,7;18946,7;0,6;7778,0;9750,5;11170,3;12645,0;15382,9;17982,5;20737,0;25303,6;3,3;3,8;0,3;65,5;0,6;26,8;2,9;15,6;4,1;6,4;5,0;-11,4;0
930700102;Secteur 2;93070;Saint-Ouen;31,5;10856,7;15656,7;20765,3;0,6;8216,3;10047,3;12002,4;13862,3;17511,9;19600,0;22236,9;27396,0;3,3;3,9;0,3;74,1;1,3;20,6;4,0;13,3;5,2;4,1;4,0;-13,3;0
930700103;Secteur 3;93070;Saint-Ouen;24,0;12356,2;17718,3;25890,0;0,8;8472,5;11351,6;13355,0;15451,5;20614,0;23775,0;28539,0;35078,7;4,1;4,9;0,3;87,5;2,4;14,1;5,4;8,0;3,1;2,4;2,5;-17,4;0
930700104;Secteur 4;93070;Saint-Ouen;28,4;11464,6;16482,6;24398,9;0,8;7912,4;10037,5;12491,1;14552,1;19334,4;22727,4;26421,3;32929,5;4,2;5,2;0,3;79,6;3,3;17,7;5,3;9,5;3,1;3,1;3,3;-15,4;0
930700105;Secteur 5;93070;Saint-Ouen;37,2;10260,0;14264,7;20009,0;0,7;7527,6;9231,0;11092,0;12703,0;16254,5;18535,0;22039,0;27817,6;3,7;4,6;0,3;74,8;1,8;19,3;4,6;12,8;3,6;4,9;4,2;-13,3;0
930700106;Secteur 6;93070;Saint-Ouen;24,7;12279,0;18305,4;25424,2;0,7;8479,4;11263,0;13505,2;15855,6;20839,2;23629,2;28490,0;35165,2;4,1;5,1;0,3;86,9;3,6;12,5;6,2;7,8;2,8;2,6;2,4;-17,0;0
930700107;Secteur 7;93070;Saint-Ouen;23,8;12581,3;19000,6;28026,7;0,8;7987,5;11117,3;13554,0;16224,0;21976,0;26065,3;30098,0;35707,0;4,5;5,3;0,3;74,1;1,9;29,7;5,5;6,1;2,1;2,1;1,9;-17,3;0
930700108;Secteur 8;93070;Saint-Ouen;23,5;12389,3;18393,0;26259,0;0,8;8482,7;11160,0;13457,7;16052,0;21261,0;23880,0;28363,9;34733,8;4,1;4,8;0,3;88,6;3,1;12,7;5,6;7,0;2,8;2,1;2,2;-17,0;0
930700109;Secteur 9;93070;Saint-Ouen;19,7;13465,7;19022,0;26377,5;0,7;9344,0;12325,5;14672,5;16724,8;21527,6;24411,2;28566,1;34460,0;3,7;4,1;0,3;94,5;2,6;6,9;3,5;8,9;3,8;2,4;2,7;-16,4;0
930700110;Secteur 10;93070;Saint-Ouen;28,8;11216,8;16380,0;24314,0;0,8;8569,0;10349,5;12558,1;14066,3;19108,9;22438,0;27542,5;34670,4;4,0;4,9;0,3;81,3;3,2;16,1;5,9;9,5;3,6;2,8;3,1;-16,0;0
930700111;Secteur 11;93070;Saint-Ouen;29,9;11077,0;17404,3;25214,6;0,8;7504,0;9826,5;12231,3;14425,2;20080,6;23241,0;27830,3;35248,2;4,7;5,8;0,3;84,9;3,4;14,2;7,2;7,5;2,5;2,6;2,4;-17,2;0
930700112;Secteur 12;93070;Saint-Ouen;37,1;9720,5;14634,4;21263,3;0,8;7171,0;8915,0;10883,5;12677,7;16502,4;19462,7;23777,0;30122,4;4,2;5,2;0,3;82,1;1,6;16,1;4,5;10,5;3,1;3,7;3,7;-14,8;0
930700113;Secteur 13;93070;Saint-Ouen;30,5;11281,2;15870,0;23065,8;0,7;8505,4;10481,3;12123,3;14085,0;18424,0;21175,3;25473,2;32036,5;3,8;4,8;0,3;74,4;2,2;22,8;7,1;9,5;2,9;3,1;3,5;-16,0;0
930700114;Secteur 14;93070;Saint-Ouen;27,8;11379,2;17512,0;25946,7;0,8;7534,3;10253,0;12543,8;14834,0;20186,7;23785,2;28379,0;37274,8;4,9;6,1;0,3;85,5;4,0;14,2;7,0;6,7;1,9;2,8;2,1;-17,4;0
930700115;Secteur 15;93070;Saint-Ouen;43,2;9936,9;13587,9;19882,7;0,7;7309,0;9303,8;10489,8;11899,7;15953,3;18318,9;21661,2;27409,3;3,8;4,7;0,3;75,6;3,3;15,4;5,8;13,4;3,6;5,5;4,3;-13,5;0
930700116;Secteur 16;93070;Saint-Ouen;34,6;10162,3;15328,0;23903,1;0,9;7569,7;9259,0;11396,1;13152,8;18179,5;21972,7;25717,5;31836,0;4,2;5,6;0,3;84,0;4,4;12,2;5,3;10,4;2,9;4,1;3,4;-16,3;0
930700117;Secteur 17;93070;Saint-Ouen;27,7;11632,0;16823,8;23662,0;0,7;8114,8;10462,4;12704,0;14393,0;18717,9;21725,6;26506,8;33015,2;4,1;5,1;0,3;80,3;2,6;18,4;5,2;9,5;3,2;3,3;3,0;-16,0;0
930700118;Secteur 18;93070;Saint-Ouen;31,1;10950,6;15612,0;22451,0;0,7;8068,6;9913,1;11938,5;13934,3;17980,0;20563,0;24537,7;31095,0;3,9;4,8;0,3;83,9;2,7;13,9;4,6;10,4;3,5;3,4;3,4;-15,5;0
930710101;Rougemont Est;93071;Sevran;33,3;11147,5;14886,6;19074,0;0,5;7744,2;10408,1;11736,1;13199,5;16162,7;18084,2;20428,6;24481,4;3,2;3,5;0,2;75,6;1,6;17,9;3,2;14,1;6,9;3,7;3,5;-12,4;0
930710102;Rougemont Ouest 2;93071;Sevran;41,7;10303,9;12999,0;16743,0;0,5;8019,6;9609,0;10872,4;12080,0;14162,6;15757,2;18141,0;22049,5;2,7;3,0;0,2;;;;;;;;;;0
930710103;Rougemont Ouest 1;93071;Sevran;39,3;10148,8;13495,8;17193,3;0,5;7864,4;9626,4;11270,0;12354,4;15021,1;16234,8;18333,1;21008,0;2,7;3,0;0,2;74,7;0,4;12,3;2,0;20,2;8,2;6,6;5,4;-9,6;0
930710104;Savigny 1;93071;Sevran;;;;;;;;;;;;;;;;;;;;;;;;;;2
930710105;Savigny 2;93071;Sevran;38,5;10618,0;14162,4;18078,8;0,5;8222,5;10201,3;11191,1;12412,3;15561,2;17178,2;19090,0;22410,0;2,7;3,0;0,2;;;;;;;;;;0
930710106;Beaudottes Anciennes 1;93071;Sevran;42,6;9956,7;13072,3;16730,7;0,5;7702,7;9366,7;10740,0;11889,5;14356,3;15834,0;17692,9;20955,2;2,7;3,1;0,2;70,2;0,9;14,4;1,9;21,7;7,9;7,4;6,3;-9,1;0
930710107;Beaudottes Anciennes 2;93071;Sevran;40,8;10248,5;13085,8;16777,1;0,5;8030,6;9551,9;10837,8;12140,0;14260,4;15906,5;17753,3;21001,5;2,6;3,0;0,2;76,5;0,8;10,0;2,4;20,1;7,6;6,7;5,7;-9,8;0
930710108;Beaudottes Anciennes 4;93071;Sevran;35,7;10291,0;14391,1;19082,7;0,6;7779,6;9354,7;11053,8;12793,0;15858,2;17933,3;20272,8;24268,3;3,1;3,7;0,3;77,2;1,2;13,3;4,2;15,8;7,1;4,5;4,2;-11,7;0
930710109;Centre Ville 2;93071;Sevran;22,4;13106,6;19313,3;25348,5;0,6;9530,3;11766,5;14885,0;17147,4;21632,6;24094,0;27577,3;32552,7;3,4;4,0;0,3;79,4;1,5;23,7;6,1;6,2;3,1;1,6;1,5;-16,9;0
930710110;Trefles 3;93071;Sevran;22,3;13140,8;19555,8;27072,0;0,7;8575,4;11797,8;14161,9;17219,0;22374,8;24946,5;28986,3;34561,3;4,0;4,7;0,3;68,7;3,8;28,8;8,9;6,8;2,8;2,3;1,6;-17,0;0
930710111;Butte Montceleux;93071;Sevran;39,7;10210,3;13518,2;17611,0;0,5;7629,2;9462,6;10835,5;12257,9;14953,5;16586,2;18920,3;22318,0;2,9;3,5;0,2;74,6;0,5;14,4;3,1;17,8;7,3;5,1;5,4;-10,4;0
930710112;Pont Blanc 1;93071;Sevran;35,7;10803,9;14270,0;17852,7;0,5;8252,0;10006,8;11623,2;12737,0;15616,4;17069,3;18781,2;21675,2;2,6;2,9;0,2;;;;;;;;;;0
930710113;Pont Blanc 2;93071;Sevran;32,4;10896,2;15088,5;19940,8;0,6;8457,9;10502,9;11796,7;13243,8;16644,2;18760,8;21249,3;26116,8;3,1;3,6;0,3;68,6;3,5;20,9;5,4;14,0;5,7;4,6;3,7;-12,4;0
930710114;Sablons 1;93071;Sevran;13,5;14975,2;20679,7;26026,0;0,5;11070,5;13238,1;16186,0;18575,2;22592,0;25235,0;27922,0;32473,0;2,9;3,4;0,2;81,6;1,8;20,9;5,1;7,1;4,0;1,5;1,5;-16,5;0
930710115;Sablons 2;93071;Sevran;10,9;16691,5;21777,0;28284,8;0,5;11978,6;15365,0;17838,3;20150,0;23946,8;26227,8;30124,0;34766,0;2,9;3,2;0,2;81,6;2,0;23,2;5,4;5,2;3,6;0,8;0,7;-17,4;0
930710116;Centre Ville 1;93071;Sevran;21,1;13174,5;19167,3;25220,0;0,6;9091,7;11989,6;14367,3;16798,4;21531,3;23882,7;27225,2;32423,6;3,6;4,2;0,3;76,5;2,6;24,2;6,4;6,6;3,2;1,8;1,5;-16,3;0
930710117;Perrin 2;93071;Sevran;25,2;12147,3;16374,9;22018,3;0,6;9246,5;11321,7;13143,7;15049,7;18309,5;20531,3;23214,0;28009,2;3,0;3,5;0,2;71,5;2,1;25,1;4,6;10,5;4,8;3,2;2,5;-13,8;0
930710118;Perrin 1;93071;Sevran;22,2;13013,5;17367,7;23393,3;0,6;8893,2;11741,0;13963,8;15684,0;19071,5;21762,9;25076,0;29785,2;3,3;3,7;0,3;72,4;3,5;24,4;6,5;8,1;4,1;2,3;1,7;-14,9;0
930710119;Freinville;93071;Sevran;;;;;;;;;;;;;;;;;;;;;;;;;;2
930710120;Trefles 1;93071;Sevran;12,7;15760,7;21880,0;29312,0;0,6;11330,4;14800,0;17359,6;19773,3;24324,2;27763,5;30696,7;37274,0;3,3;4,1;0,3;72,9;5,0;28,2;8,8;3,6;2,2;0,8;0,6;-18,5;0
930710121;Trefles 2;93071;Sevran;15,6;15389,0;21391,0;28871,0;0,6;10430,6;13866,9;16645,4;18722,0;23851,0;26853,0;30735,3;36676,0;3,5;4,0;0,3;76,6;4,2;25,5;7,9;4,6;2,3;1,4;0,9;-18,8;0
930720102;Clos Saint-Lazare 1;93072;Stains;49,4;9668,1;12307,7;15885,6;0,5;7428,0;9002,2;10101,1;11262,3;13618,6;14999,5;16984,4;19419,0;2,6;3,1;0,2;70,1;0,6;10,5;1,9;25,6;8,2;9,2;8,2;-8,7;0
930720103;Clos Saint-Lazare 2;93072;Stains;52,9;9221,5;11692,7;16003,9;0,6;7461,8;8767,9;9601,1;10771,8;13469,6;15113,0;17721,6;20568,0;2,8;3,4;0,2;;;;;;;;;;1
930720104;Clos Saint-Lazare 3;93072;Stains;48,4;9702,2;12374,5;15913,0;0,5;7795,5;9183,4;10386,4;11206,3;13441,7;14831,1;16793,5;20367,0;2,6;3,0;0,2;;;;;;;;;;0
930720105;Cite Jardin 1;93072;Stains;41,9;9780,0;13230,2;17746,0;0,6;6916,7;9052,0;10581,3;12003,2;14938,0;16844,5;18722,7;22790,8;3,3;3,9;0,3;;;;;;;;;;0
930720106;Cite Jardin 2;93072;Stains;35,8;10514,7;14246,7;19197,0;0,6;7673,8;9771,7;11266,5;12961,5;15776,4;17921,3;20416,2;23949,3;3,1;3,9;0,3;;;;;;;;;;0
930720107;Centre Ville;93072;Stains;32,4;11028,8;14756,5;20104,2;0,6;8640,5;10338,0;11925,5;13346,7;16627,2;18588,7;21599,7;25879,1;3,0;3,5;0,2;80,2;1,5;13,9;3,5;13,4;5,7;3,8;3,9;-12,5;1
930720109;Globe 1;93072;Stains;;12151,4;16369,0;22947,6;0,7;8423,9;11232,3;13143,5;14369,2;18310,0;21085,5;24291,3;29292,0;3,5;4,0;0,3;68,5;3,7;25,1;5,4;10,8;4,2;3,8;2,7;-13,5;0
930720110;Globe 2;93072;Stains;35,8;10850,9;14234,7;18852,0;0,6;7889,6;9751,4;11288,0;12819,0;15555,0;17656,1;20291,7;24173,0;3,1;3,5;0,2;67,9;0,4;21,2;3,6;17,6;6,9;5,7;5,0;-10,7;0
930720111;Moulin Neuf 1;93072;Stains;35,3;10446,8;14887,1;20253,1;0,7;7410,2;9712,3;11305,8;13150,2;17080,7;19078,1;21627,0;25564,0;3,4;3,8;0,3;67,7;1,2;25,5;5,1;13,0;5,1;4,5;3,4;-12,5;0
930720112;Moulin Neuf 2;93072;Stains;35,3;10414,7;14085,0;18864,3;0,6;7865,3;9668,8;11213,5;12864,2;15629,3;17648,0;20170,3;23511,7;3,0;3,5;0,2;79,4;1,3;11,0;2,2;17,3;7,6;4,9;4,8;-11,2;0
930720113;Pretresse Nexon;93072;Stains;40,4;9787,1;13617,1;18970,6;0,7;6756,9;8882,5;10461,2;12159,3;15659,5;17620,8;20511,1;24796,5;3,7;4,4;0,3;69,3;3,0;19,4;4,7;15,5;5,4;5,8;4,3;-11,9;1
930720114;Maroc;93072;Stains;35,7;10404,8;14287,0;20712,3;0,7;7296,9;9459,6;11138,3;12822,7;16396,0;18852,0;22533,3;27793,0;3,8;4,6;0,3;69,7;2,9;23,2;5,8;12,2;4,9;4,0;3,3;-13,8;0
930720115;Avenir 1;93072;Stains;32,2;10940,7;15628,8;20913,5;0,6;7742,8;10042,2;11766,9;13325,0;17619,6;19549,1;22529,2;26950,0;3,5;4,1;0,3;70,3;1,2;23,3;5,0;12,7;4,8;4,4;3,5;-12,5;0
930720116;Avenir 2;93072;Stains;25,2;12210,0;17528,4;23218,9;0,6;8334,2;10670,7;12960,3;14933,9;19860,8;21907,1;24855,7;30164,7;3,6;4,4;0,3;71,4;2,9;24,7;6,7;9,2;4,3;2,7;2,2;-14,9;0
930720117;Avenir Cerisaie;93072;Stains;;;;;;;;;;;;;;;;;;;;;;;;;;2
930730101;Centre Activite Charles de Gaulle;93073;Tremblay-en-France;13,6;14926,0;19485,2;25101,9;0,5;11112,5;13828,1;15869,4;17886,9;21412,2;23787,4;26526,8;30630,7;2,8;3,2;0,2;89,7;4,2;10,3;4,6;6,7;3,6;1,5;1,6;-15,5;0
930730201;Cottages 1;93073;Tremblay-en-France;9,6;16736,7;21932,7;28025,4;0,5;12485,0;15481,3;17726,2;19992,7;24224,2;26483,3;30237,2;35494,6;2,8;3,4;0,2;77,2;1,8;26,1;7,8;4,3;2,7;0,8;0,7;-17,2;0
930730202;Cottages 2;93073;Tremblay-en-France;;16834,4;21930,7;28327,3;0,5;12769,3;15651,4;17768,2;19802,0;24025,0;26930,7;29535,6;36018,0;2,8;3,3;0,2;68,4;2,2;32,0;9,8;4,6;2,6;1,2;0,8;-17,0;0
