codgeo;libgeo;an;p_licsport014_f
23018;Bazelat;2018;14,30
23019;Beissat;2018;
23020;Bellegarde-en-Marche;2018;30,80
23021;Bénévent-l'Abbaye;2018;47,50
23022;Bétête;2018;46,20
23023;Blaudeix;2018;42,90
23024;Blessac;2018;38,50
23025;Bonnat;2018;47,50
23026;Bord-Saint-Georges;2018;31,20
23027;Bosmoreau-les-Mines;2018;20,00
23028;Bosroger;2018;28,60
23029;Le Bourg-d'Hem;2018;25,00
23030;Bourganeuf;2018;46,30
23031;Boussac;2018;46,20
23032;Boussac-Bourg;2018;46,90
23033;La Brionne;2018;51,80
23034;Brousse;2018;0,00
23035;Budelière;2018;38,10
23036;Bussière-Dunoise;2018;22,80
23037;Bussière-Nouvelle;2018;0,00
23038;Bussière-Saint-Georges;2018;60,00
23039;La Celle-Dunoise;2018;45,30
23040;La Celle-sous-Gouzon;2018;44,40
23041;La Cellette;2018;33,30
23042;Ceyroux;2018;66,70
23043;Chamberaud;2018;20,00
23044;Chambon-Sainte-Croix;2018;
23045;Chambon-sur-Voueize;2018;47,90
23046;Chambonchard;2018;55,60
23047;Chamborand;2018;14,30
23048;Champagnat;2018;41,20
23049;Champsanglard;2018;57,10
23050;La Chapelle-Baloue;2018;0,00
23051;La Chapelle-Saint-Martial;2018;0,00
23052;La Chapelle-Taillefert;2018;32,10
23053;Chard;2018;50,00
23054;Charron;2018;60,00
23055;Châtelard;2018;
23056;Châtelus-le-Marcheix;2018;28,60
23057;Châtelus-Malvaleix;2018;44,00
23058;Le Chauchet;2018;0,00
23059;La Chaussade;2018;0,00
23060;Chavanat;2018;25,00
23061;Chénérailles;2018;48,70
23062;Chéniers;2018;43,80
23063;Clairavaux;2018;33,30
23064;Clugnat;2018;61,30
23065;Colondannes;2018;40,00
23066;Le Compas;2018;11,10
23067;La Courtine;2018;23,50
23068;Cressat;2018;34,20
23069;Crocq;2018;46,30
23070;Crozant;2018;62,50
23071;Croze;2018;13,30
23072;Domeyrot;2018;52,90
23073;Dontreix;2018;25,00
23074;Le Donzeil;2018;20,00
23075;Dun-le-Palestel;2018;43,50
23076;Évaux-les-Bains;2018;45,60
23077;Faux-la-Montagne;2018;46,40
23078;Faux-Mazuras;2018;33,30
23079;Felletin;2018;37,80
23080;Féniers;2018;0,00
23081;Flayat;2018;25,00
23082;Fleurat;2018;50,00
23083;Fontanières;2018;40,00
23084;La Forêt-du-Temple;2018;33,30
23086;Fransèches;2018;50,00
23087;Fresselines;2018;53,80
23088;Gartempe;2018;66,70
23089;Genouillac;2018;36,30
23090;Gentioux-Pigerolles;2018;23,10
23091;Gioux;2018;40,70
23092;Glénic;2018;32,40
23093;Gouzon;2018;38,60
23095;Le Grand-Bourg;2018;39,70
23096;Guéret;2018;37,30
23097;Issoudun-Létrieix;2018;4,50
23098;Jalesches;2018;0,00
23099;Janaillat;2018;44,40
23100;Jarnages;2018;56,40
23101;Jouillat;2018;38,90
23102;Ladapeyre;2018;34,30
23103;Lafat;2018;42,90
23104;Lavaufranche;2018;16,70
23105;Lavaveix-les-Mines;2018;45,50
23106;Lépaud;2018;38,10
23107;Lépinas;2018;25,00
23108;Leyrat;2018;40,00
23109;Linard-Malval;2018;0,00
23110;Lioux-les-Monges;2018;33,30
23111;Lizières;2018;27,30
23112;Lourdoueix-Saint-Pierre;2018;36,40
23113;Lupersat;2018;34,50
23114;Lussat;2018;46,20
23115;Magnat-l'Étrange;2018;33,30
23116;Mainsat;2018;31,60
23117;Maison-Feyne;2018;21,40
23118;Maisonnisses;2018;50,00
23119;Malleret;2018;
23120;Malleret-Boussac;2018;57,10
23122;Mansat-la-Courrière;2018;0,00
23123;Les Mars;2018;58,30
23124;Marsac;2018;48,40
23125;Le Mas-d'Artige;2018;16,70
23127;Mautes;2018;33,30
23128;Mazeirat;2018;87,50
23129;La Mazière-aux-Bons-Hommes;2018;50,00
23130;Méasnes;2018;41,30
23131;Mérinchal;2018;43,80
23132;Montaigut-le-Blanc;2018;44,40
23133;Montboucher;2018;59,40
23134;Le Monteil-au-Vicomte;2018;30,40
23136;Mortroux;2018;42,90
23137;Mourioux-Vieilleville;2018;28,60
23138;Moutier-d'Ahun;2018;33,30
23139;Moutier-Malcard;2018;36,80
23140;Moutier-Rozeille;2018;33,30
23141;Naillat;2018;50,00
23142;Néoux;2018;60,00
23143;Noth;2018;41,70
23144;La Nouaille;2018;100,00
23145;Nouhant;2018;22,20
23146;Nouzerines;2018;40,00
23147;Nouzerolles;2018;0,00
23148;Nouziers;2018;33,30
23149;Parsac-Rimondeix;2018;46,10
23150;Peyrabout;2018;45,50
23151;Peyrat-la-Nonière;2018;26,10
23152;Pierrefitte;2018;0,00
23154;Pionnat;2018;36,80
23155;Pontarion;2018;39,40
23156;Pontcharraud;2018;75,00
23157;La Pouge;2018;100,00
23158;Poussanges;2018;33,30
23159;Puy-Malsignat;2018;50,00
23160;Reterre;2018;26,30
23162;Roches;2018;47,40
23164;Rougnat;2018;38,10
23165;Royère-de-Vassivière;2018;47,40
23166;Sagnat;2018;50,00
23167;Sannat;2018;65,00
23168;Sardent;2018;28,00
23169;La Saunière;2018;55,40
23170;Savennes;2018;7,70
23171;Sermur;2018;0,00
23172;La Serre-Bussière-Vieille;2018;0,00
23173;Soubrebost;2018;44,40
23174;Soumans;2018;58,60
23175;Sous-Parsat;2018;66,70
23176;La Souterraine;2018;46,30
23177;Saint-Agnant-de-Versillat;2018;44,10
23178;Saint-Agnant-près-Crocq;2018;100,00
23179;Saint-Alpinien;2018;75,00
23180;Saint-Amand;2018;29,40
23181;Saint-Amand-Jartoudeix;2018;100,00
23182;Saint-Avit-de-Tardes;2018;12,50
23183;Saint-Avit-le-Pauvre;2018;
23184;Saint-Bard;2018;40,00
23185;Saint-Chabrais;2018;35,70
23186;Saint-Christophe;2018;41,70
23187;Saint-Dizier-la-Tour;2018;20,00
23188;Saint-Dizier-les-Domaines;2018;0,00
23189;Saint-Dizier-Masbaraud;2018;57,50
23190;Saint-Domet;2018;50,00
23191;Saint-Éloi;2018;25,00
23192;Fursac;2018;38,30
23193;Sainte-Feyre;2018;40,90
23194;Sainte-Feyre-la-Montagne;2018;33,30
23195;Saint-Fiel;2018;48,40
23196;Saint-Frion;2018;34,80
23197;Saint-Georges-la-Pouge;2018;54,20
23198;Saint-Georges-Nigremont;2018;0,00
23199;Saint-Germain-Beaupré;2018;6,70
23200;Saint-Goussaud;2018;42,90
23201;Saint-Hilaire-la-Plaine;2018;62,50
23202;Saint-Hilaire-le-Château;2018;25,00
23203;Saint-Julien-la-Genête;2018;52,40
23204;Saint-Julien-le-Châtel;2018;0,00
23205;Saint-Junien-la-Bregère;2018;43,90
23206;Saint-Laurent;2018;47,70
23207;Saint-Léger-Bridereix;2018;75,00
23208;Saint-Léger-le-Guérétois;2018;31,80
23209;Saint-Loup;2018;0,00
23210;Saint-Maixant;2018;25,00
23211;Saint-Marc-à-Frongier;2018;7,70
23212;Saint-Marc-à-Loubaud;2018;66,70
23213;Saint-Marien;2018;20,00
23214;Saint-Martial-le-Mont;2018;35,70
23215;Saint-Martial-le-Vieux;2018;25,00
23216;Saint-Martin-Château;2018;
23217;Saint-Martin-Sainte-Catherine;2018;50,00
23218;Saint-Maurice-près-Crocq;2018;66,70
23219;Saint-Maurice-la-Souterraine;2018;41,20
23220;Saint-Médard-la-Rochette;2018;20,00
23221;Saint-Merd-la-Breuille;2018;0,00
23222;Saint-Michel-de-Veisse;2018;40,00
23223;Saint-Moreil;2018;66,70
23224;Saint-Oradoux-de-Chirouze;2018;100,00
23225;Saint-Oradoux-près-Crocq;2018;14,30
23226;Saint-Pardoux-d'Arnet;2018;41,70
23227;Saint-Pardoux-Morterolles;2018;25,00
23228;Saint-Pardoux-le-Neuf;2018;57,10
23229;Saint-Pardoux-les-Cards;2018;25,00
23230;Saint-Pierre-Chérignat;2018;0,00
23232;Saint-Pierre-Bellevue;2018;0,00
23233;Saint-Pierre-le-Bost;2018;0,00
23234;Saint-Priest;2018;37,50
23235;Saint-Priest-la-Feuille;2018;48,40
23236;Saint-Priest-la-Plaine;2018;33,30
23237;Saint-Priest-Palus;2018;20,00
23238;Saint-Quentin-la-Chabanne;2018;30,00
23239;Saint-Sébastien;2018;51,30
23240;Saint-Silvain-Bas-le-Roc;2018;63,60
23241;Saint-Silvain-Bellegarde;2018;62,50
23242;Saint-Silvain-Montaigut;2018;66,70
23243;Saint-Silvain-sous-Toulx;2018;25,00
23244;Saint-Sulpice-le-Dunois;2018;56,50
23245;Saint-Sulpice-le-Guérétois;2018;34,50
23246;Saint-Sulpice-les-Champs;2018;30,00
23247;Saint-Vaury;2018;42,60
23248;Saint-Victor-en-Marche;2018;46,70
23249;Saint-Yrieix-la-Montagne;2018;33,30
23250;Saint-Yrieix-les-Bois;2018;45,50
23251;Tardes;2018;50,00
23252;Tercillat;2018;0,00
23253;Thauron;2018;75,00
23254;Toulx-Sainte-Croix;2018;42,90
23255;Trois-Fonds;2018;50,00
23257;Vallière;2018;21,20
23258;Vareilles;2018;30,00
23259;Verneiges;2018;0,00
23260;Vidaillat;2018;64,30
23261;Viersat;2018;53,10
23262;Vigeville;2018;55,60
23263;Villard;2018;50,00
23264;La Villedieu;2018;
23265;La Villeneuve;2018;
23266;La Villetelle;2018;30,40
24001;Abjat-sur-Bandiat;2018;31,60
24002;Agonac;2018;35,10
24004;Ajat;2018;38,20
24005;Alles-sur-Dordogne;2018;27,80
24006;Allas-les-Mines;2018;50,00
24007;Allemans;2018;45,00
24008;Angoisse;2018;42,90
24009;Anlhiac;2018;40,00
24010;Annesse-et-Beaulieu;2018;41,10
24011;Antonne-et-Trigonant;2018;45,00
24012;Archignac;2018;48,00
24014;Aubas;2018;34,10
24015;Audrix;2018;20,00
24016;Augignac;2018;30,00
24018;Auriac-du-Périgord;2018;53,30
24019;Azerat;2018;40,70
24020;La Bachellerie;2018;36,50
24021;Badefols-d'Ans;2018;46,20
24022;Badefols-sur-Dordogne;2018;26,30
24023;Baneuil;2018;36,80
24024;Bardou;2018;0,00
24025;Bars;2018;0,00
24026;Bassillac et Auberoche;2018;44,00
24027;Bayac;2018;31,20
24028;Beaumontois en Périgord;2018;28,90
24029;Beaupouyet;2018;38,70
24030;Beauregard-de-Terrasson;2018;37,70
24031;Beauregard-et-Bassac;2018;50,00
24032;Beauronne;2018;13,30
24034;Beleymas;2018;31,20
24035;Pays de Belvès;2018;43,20
24036;Berbiguières;2018;46,20
24037;Bergerac;2018;38,80
24038;Bertric-Burée;2018;53,30
24039;Besse;2018;100,00
24040;Beynac-et-Cazenac;2018;27,30
24042;Biras;2018;37,20
24043;Biron;2018;40,00
24045;Boisse;2018;28,60
24046;Boisseuilh;2018;60,00
24048;Bonneville-et-Saint-Avit-de-Fumadières;2018;26,30
24050;Borrèze;2018;46,30
24051;Bosset;2018;71,40
24052;Bouillac;2018;25,00
24053;Boulazac Isle Manoire;2018;40,60
24054;Bouniagues;2018;45,80
24055;Bourdeilles;2018;31,40
24056;Le Bourdeix;2018;12,50
24057;Bourg-des-Maisons;2018;80,00
24058;Bourg-du-Bost;2018;30,00
24059;Bourgnac;2018;37,50
24060;Bourniquel;2018;50,00
24061;Bourrou;2018;60,00
24062;Bouteilles-Saint-Sébastien;2018;25,00
24063;Bouzic;2018;37,50
24064;Brantôme en Périgord;2018;36,40
24066;Brouchaud;2018;35,70
24067;Le Bugue;2018;34,60
24068;Le Buisson-de-Cadouin;2018;41,20
24069;Bussac;2018;52,40
24070;Busserolles;2018;27,30
24071;Bussière-Badil;2018;48,40
24073;Calès;2018;42,90
24074;Calviac-en-Périgord;2018;50,00
24075;Campagnac-lès-Quercy;2018;33,30
24076;Campagne;2018;54,20
24077;Campsegret;2018;31,20
24080;Capdrot;2018;44,40
24081;Carlux;2018;47,80
24082;Carsac-Aillac;2018;39,10
24083;Carsac-de-Gurson;2018;18,20
24084;Carves;2018;37,50
24085;La Cassagne;2018;88,90
24086;Castelnaud-la-Chapelle;2018;60,90
24087;Castels et Bézenac;2018;33,30
24088;Cause-de-Clérans;2018;15,00
24089;Cazoulès;2018;36,40
24090;Celles;2018;34,50
24091;Cénac-et-Saint-Julien;2018;28,60
24094;Chalagnac;2018;22,20
24095;Chalais;2018;44,40
24096;Champagnac-de-Belair;2018;46,30
24097;Champagne-et-Fontaine;2018;50,00
24098;Champcevinel;2018;34,90
24100;Champniers-et-Reilhac;2018;40,00
24101;Champs-Romain;2018;0,00
24102;Chancelade;2018;43,70
24104;Chantérac;2018;38,00
24105;Chapdeuil;2018;14,30
24106;La Chapelle-Aubareil;2018;42,50
24107;La Chapelle-Faucher;2018;61,50
24108;La Chapelle-Gonaguet;2018;34,60
24109;La Chapelle-Grésignac;2018;100,00
24110;La Chapelle-Montabourlet;2018;0,00
24111;La Chapelle-Montmoreau;2018;
24113;La Chapelle-Saint-Jean;2018;66,70
24114;Chassaignes;2018;50,00
24115;Château-l'Évêque;2018;38,30
24116;Châtres;2018;0,00
24117;Les Coteaux Périgourdins;2018;31,40
24119;Cherval;2018;22,20
24120;Cherveix-Cubas;2018;53,00
24121;Chourgnac;2018;100,00
24122;Cladech;2018;50,00
24123;Clermont-de-Beauregard;2018;25,00
24124;Clermont-d'Excideuil;2018;33,30
24126;Colombier;2018;58,30
24128;Comberanche-et-Épeluche;2018;43,80
24129;Condat-sur-Trincou;2018;41,70
24130;Condat-sur-Vézère;2018;58,50
24131;Connezac;2018;100,00
24132;Conne-de-Labarde;2018;33,30
24133;La Coquille;2018;63,10
24134;Corgnac-sur-l'Isle;2018;43,20
24135;Cornille;2018;54,20
24136;Coubjours;2018;25,00
24137;Coulaures;2018;27,30
24138;Coulounieix-Chamiers;2018;39,10
24139;Coursac;2018;44,80
24140;Cours-de-Pile;2018;39,60
24141;Coutures;2018;25,00
24142;Coux et Bigaroque-Mouzens;2018;45,50
24143;Couze-et-Saint-Front;2018;24,00
24144;Creyssac;2018;75,00
24145;Creysse;2018;36,50
24146;Creyssensac-et-Pissot;2018;29,40
24147;Cubjac-Auvézère-Val d'Ans;2018;47,10
24148;Cunèges;2018;52,60
24150;Daglan;2018;42,90
24151;Doissat;2018;0,00
24152;Domme;2018;25,60
24153;La Dornac;2018;30,40
24154;Douchapt;2018;41,70
24155;Douville;2018;26,30
24156;La Douze;2018;39,40
24157;Douzillac;2018;40,80
24158;Dussac;2018;36,40
24159;Échourgnac;2018;41,70
24160;Église-Neuve-de-Vergt;2018;45,70
24161;Église-Neuve-d'Issac;2018;57,10
24162;Escoire;2018;27,30
24163;Étouars;2018;33,30
24164;Excideuil;2018;47,10
24165;Eygurande-et-Gardedeuil;2018;26,30
24167;Eymet;2018;40,80
24168;Plaisance;2018;14,30
24171;Eyzerac;2018;50,80
24172;Les Eyzies;2018;47,50
24174;Fanlac;2018;71,40
24175;Les Farges;2018;38,50
24176;Faurilles;2018;100,00
24177;Faux;2018;26,70
24179;La Feuillade;2018;54,80
24180;Firbeix;2018;0,00
24182;Le Fleix;2018;41,60
24183;Fleurac;2018;33,30
24184;Florimont-Gaumier;2018;33,30
24186;Fonroque;2018;40,90
24188;Fossemagne;2018;41,40
24189;Fougueyrolles;2018;50,00
24190;Fouleix;2018;23,10
24191;Fraisse;2018;50,00
24192;Gabillou;2018;16,70
24193;Gageac-et-Rouillac;2018;47,60
24194;Gardonne;2018;44,40
24195;Gaugeac;2018;50,00
24196;Génis;2018;40,50
24197;Ginestet;2018;41,70
24199;Gout-Rossignol;2018;54,50
24200;Grand-Brassac;2018;29,10
24202;Granges-d'Ans;2018;62,50
24205;Grignols;2018;62,50
24206;Grives;2018;33,30
24207;Groléjac;2018;32,30
24208;Grun-Bordas;2018;16,70
24209;Hautefaye;2018;0,00
24210;Hautefort;2018;29,70
24211;Issac;2018;38,40
24212;Issigeac;2018;11,10
24213;Jaure;2018;83,30
24214;Javerlhac-et-la-Chapelle-Saint-Robert;2018;0,00
24215;Jayac;2018;31,20
24216;La Jemaye-Ponteyraud;2018;16,70
24217;Journiac;2018;27,80
24218;Jumilhac-le-Grand;2018;33,90
24220;Lacropte;2018;27,80
24221;Rudeau-Ladosse;2018;66,70
24222;La Force;2018;43,50
24223;Lalinde;2018;41,10
24224;Lamonzie-Montastruc;2018;44,60
24225;Lamonzie-Saint-Martin;2018;47,20
24226;Lamothe-Montravel;2018;29,70
24227;Lanouaille;2018;50,00
24228;Lanquais;2018;47,80
24229;Le Lardin-Saint-Lazare;2018;59,80
24230;Larzac;2018;20,00
24231;Lavalade;2018;80,00
24232;Lavaur;2018;0,00
24234;Les Lèches;2018;26,30
24236;Léguillac-de-l'Auche;2018;44,80
24237;Lembras;2018;39,80
24238;Lempzours;2018;36,40
24240;Limeuil;2018;21,10
24241;Limeyrat;2018;30,30
24242;Liorac-sur-Louyre;2018;55,60
24243;Lisle;2018;40,00
24244;Lolme;2018;20,00
24245;Loubejac;2018;35,70
24246;Lunas;2018;53,30
24247;Lusignac;2018;57,10
24248;Lussas-et-Nontronneau;2018;0,00
24251;Manzac-sur-Vern;2018;61,30
24252;Marcillac-Saint-Quentin;2018;41,50
24253;Mareuil en Périgord;2018;37,90
24254;Marnac;2018;16,70
24255;Marquay;2018;32,30
24256;Marsac-sur-l'Isle;2018;36,40
24257;Marsalès;2018;33,30
24259;Eyraud-Crempse-Maurens;2018;46,80
24260;Mauzac-et-Grand-Castang;2018;47,80
24261;Mauzens-et-Miremont;2018;60,00
24262;Mayac;2018;28,60
24263;Mazeyrolles;2018;33,30
24264;Ménesplet;2018;30,90
24266;Mensignac;2018;47,20
24267;Mescoules;2018;58,30
24268;Meyrals;2018;46,20
24269;Mialet;2018;42,30
24271;Milhac-de-Nontron;2018;20,00
24272;Minzac;2018;30,00
24273;Molières;2018;21,40
24274;Monbazillac;2018;33,30
24276;Monestier;2018;44,00
24277;Monfaucon;2018;16,70
24278;Monmadalès;2018;50,00
24279;Monmarvès;2018;0,00
24280;Monpazier;2018;29,40
24281;Monsac;2018;57,10
24282;Monsaguel;2018;0,00
24284;Montagnac-d'Auberoche;2018;36,40
24285;Montagnac-la-Crempse;2018;46,20
24286;Montagrier;2018;34,80
24287;Montaut;2018;0,00
24288;Montazeau;2018;28,60
24289;Montcaret;2018;41,60
24290;Montferrand-du-Périgord;2018;75,00
24291;Montignac-Lascaux;2018;38,60
24292;Montpeyroux;2018;33,30
24293;Monplaisant;2018;36,40
24294;Montpon-Ménestérol;2018;30,10
24295;Montrem;2018;43,00
24296;Mouleydier;2018;37,00
24297;Moulin-Neuf;2018;30,20
24299;Mussidan;2018;36,10
24300;Nabirat;2018;30,00
24301;Nadaillac;2018;28,60
24302;Nailhac;2018;25,00
24303;Nanteuil-Auriac-de-Bourzac;2018;66,70
24304;Nantheuil;2018;38,00
24305;Nanthiat;2018;61,50
24306;Nastringues;2018;36,40
24307;Naussannes;2018;52,80
24308;Négrondes;2018;48,40
24309;Neuvic;2018;42,80
24311;Nontron;2018;37,70
24312;Sanilhac;2018;40,90
24313;Orliac;2018;33,30
24314;Orliaguet;2018;16,70
24316;Parcoul-Chenaud;2018;45,80
24317;Paulin;2018;25,00
24318;Paunat;2018;26,30
24319;Paussac-et-Saint-Vivien;2018;24,00
24320;Payzac;2018;45,20
24321;Pazayac;2018;25,60
24322;Périgueux;2018;39,80
24323;Petit-Bersac;2018;41,70
24324;Peyrignac;2018;43,10
24325;Peyrillac-et-Millac;2018;50,00
24326;Peyzac-le-Moustier;2018;50,00
24327;Pezuls;2018;33,30
24328;Piégut-Pluviers;2018;43,00
24329;Le Pizou;2018;46,60
24330;Plazac;2018;29,20
24331;Pomport;2018;49,20
24334;Pontours;2018;61,50
24335;Port-Sainte-Foy-et-Ponchapt;2018;32,80
24336;Prats-de-Carlux;2018;40,00
24337;Prats-du-Périgord;2018;0,00
24338;Pressignac-Vicq;2018;0,00
24339;Preyssac-d'Excideuil;2018;50,00
24340;Prigonrieux;2018;40,20
24341;Proissans;2018;42,90
24345;Queyssac;2018;42,90
24346;Quinsac;2018;35,00
24347;Rampieux;2018;20,00
24348;Razac-d'Eymet;2018;50,00
24349;Razac-de-Saussignac;2018;40,00
24350;Razac-sur-l'Isle;2018;36,90
24351;Ribagnac;2018;73,90
24352;Ribérac;2018;32,30
24353;La Rochebeaucourt-et-Argentine;2018;50,00
24354;La Roche-Chalais;2018;32,80
24355;La Roque-Gageac;2018;42,90
24356;Rouffignac-Saint-Cernin-de-Reilhac;2018;48,10
24357;Rouffignac-de-Sigoulès;2018;53,80
24359;Sadillac;2018;58,30
24360;Sagelat;2018;46,20
24361;Saint-Agne;2018;42,30
24362;Val de Louyre et Caudeau;2018;23,40
24364;Coly-Saint-Amand;2018;28,60
24365;Saint-Amand-de-Vergt;2018;16,70
24366;Saint-André-d'Allas;2018;46,20
24367;Saint-André-de-Double;2018;100,00
24370;Saint-Antoine-de-Breuilh;2018;32,90
24371;Saint-Aquilin;2018;46,80
24372;Saint-Astier;2018;47,30
24373;Saint-Aubin-de-Cadelech;2018;36,80
24374;Saint-Aubin-de-Lanquais;2018;38,50
24375;Saint-Aubin-de-Nabirat;2018;20,00
24376;Saint Aulaye-Puymangou;2018;45,30
24377;Saint-Avit-de-Vialard;2018;16,70
24378;Saint-Avit-Rivière;2018;100,00
24379;Saint-Avit-Sénieur;2018;25,00
24380;Saint-Barthélemy-de-Bellegarde;2018;35,90
24381;Saint-Barthélemy-de-Bussière;2018;50,00
24382;Saint-Capraise-de-Lalinde;2018;36,80
24383;Saint-Capraise-d'Eymet;2018;42,90
24384;Saint-Cassien;2018;0,00
24385;Saint-Cernin-de-Labarde;2018;54,50
24386;Saint-Cernin-de-l'Herm;2018;30,80
24388;Saint-Chamassy;2018;29,60
24390;Saint-Crépin-d'Auberoche;2018;35,00
24392;Saint-Crépin-et-Carlucet;2018;50,00
24393;Sainte-Croix;2018;0,00
24394;Sainte-Croix-de-Mareuil;2018;55,60
24395;Saint-Cybranet;2018;48,10
24396;Saint-Cyprien;2018;39,10
24397;Saint-Cyr-les-Champagnes;2018;40,00
24398;Saint-Estèphe;2018;38,50
24399;Saint-Étienne-de-Puycorbier;2018;100,00
24401;Sainte-Eulalie-d'Ans;2018;45,50
24403;Saint-Félix-de-Bourdeilles;2018;100,00
24404;Saint-Félix-de-Reillac-et-Mortemart;2018;40,00
24405;Saint-Félix-de-Villadeix;2018;47,40
24406;Sainte-Foy-de-Belvès;2018;50,00
24407;Sainte-Foy-de-Longas;2018;28,60
24408;Saint-Front-d'Alemps;2018;42,10
24409;Saint-Front-de-Pradoux;2018;47,50
24410;Saint-Front-la-Rivière;2018;46,20
24411;Saint-Front-sur-Nizonne;2018;36,40
24412;Saint-Geniès;2018;40,30
24413;Saint-Georges-Blancaneix;2018;58,30
24414;Saint-Georges-de-Montclard;2018;42,30
24415;Saint-Géraud-de-Corps;2018;46,70
24416;Saint-Germain-de-Belvès;2018;14,30
24417;Saint-Germain-des-Prés;2018;37,90
24418;Saint-Germain-du-Salembre;2018;26,70
24419;Saint-Germain-et-Mons;2018;29,50
24420;Saint-Géry;2018;42,90
24421;Saint-Geyrac;2018;70,00
24422;Saint-Hilaire-d'Estissac;2018;28,60
24423;Saint-Julien-Innocence-Eulalie;2018;42,90
24424;Saint-Jean-d'Ataux;2018;50,00
24425;Saint-Jean-de-Côle;2018;18,20
24426;Saint-Jean-d'Estissac;2018;58,30
24428;Saint-Jory-de-Chalais;2018;42,10
24429;Saint-Jory-las-Bloux;2018;17,60
24432;Saint-Julien-de-Lampon;2018;31,20
24434;Saint-Just;2018;
24436;Saint-Laurent-des-Hommes;2018;40,80
24437;Saint-Laurent-des-Vignes;2018;35,30
24438;Saint-Laurent-la-Vallée;2018;46,70
24441;Saint-Léon-d'Issigeac;2018;28,60
24442;Saint-Léon-sur-l'Isle;2018;50,80
24443;Saint-Léon-sur-Vézère;2018;54,20
24444;Saint-Louis-en-l'Isle;2018;41,20
24445;Saint-Marcel-du-Périgord;2018;60,00
24446;Saint-Marcory;2018;100,00
24448;Saint-Martial-d'Albarède;2018;40,60
24449;Saint-Martial-d'Artenset;2018;36,90
24450;Saint-Martial-de-Nabirat;2018;35,00
24451;Saint-Martial-de-Valette;2018;23,50
24452;Saint-Martial-Viveyrol;2018;80,00
24453;Saint-Martin-de-Fressengeas;2018;42,90
24454;Saint-Martin-de-Gurson;2018;40,50
24455;Saint-Martin-de-Ribérac;2018;50,00
24456;Saint-Martin-des-Combes;2018;33,30
24457;Saint-Martin-l'Astier;2018;0,00
24458;Saint-Martin-le-Pin;2018;0,00
24459;Saint-Mayme-de-Péreyrol;2018;20,00
24460;Saint-Méard-de-Drône;2018;33,30
24461;Saint-Méard-de-Gurçon;2018;45,10
24462;Saint-Médard-de-Mussidan;2018;33,30
24463;Saint-Médard-d'Excideuil;2018;38,50
24464;Saint-Mesmin;2018;31,20
24465;Saint-Michel-de-Double;2018;68,80
24466;Saint-Michel-de-Montaigne;2018;30,00
24468;Saint-Michel-de-Villadeix;2018;22,20
24470;Sainte-Mondane;2018;42,90
24471;Sainte-Nathalène;2018;42,00
24472;Saint-Nexans;2018;37,10
24473;Sainte-Orse;2018;27,30
24474;Saint-Pancrace;2018;57,10
24476;Saint-Pantaly-d'Excideuil;2018;45,50
24477;Saint-Pardoux-de-Drône;2018;55,60
24478;Saint-Pardoux-et-Vielvic;2018;55,60
24479;Saint-Pardoux-la-Rivière;2018;38,50
24480;Saint-Paul-de-Serre;2018;45,50
24481;Saint-Paul-la-Roche;2018;9,10
24482;Saint-Paul-Lizonne;2018;50,00
24483;Saint-Perdoux;2018;16,70
24484;Saint-Pierre-de-Chignac;2018;39,30
24485;Saint-Pierre-de-Côle;2018;27,30
24486;Saint-Pierre-de-Frugie;2018;27,30
24487;Saint-Pierre-d'Eyraud;2018;50,00
24488;Saint-Pompont;2018;37,50
