codgeo;disp_q1_a17;disp_q2_a17;disp_q3_a17;disp_q1q3q2_a17;disp_d1_a17;disp_d2_a17;disp_d3_a17;disp_d4_a17;disp_d6_a17;disp_d7_a17;disp_d8_a17;disp_d9_a17;disp_d1d9_a17;disp_gini_a17;disp_s80s20_a17;disp_pact_a17;disp_pcho_a17;disp_ppen_a17;disp_ppat_a17;disp_ppsoc_a17;disp_ppfam_a17;disp_ppmini_a17;disp_pplogt_a17;disp_pimpot_a17;tp60_a17;note
QP093019;11920;15970;21190;0,6;8770;11040;12810;14390;17690;19450;22950;28220;3,2;0,259;3,744;77,5;5,1;19,7;3;13,6;5,5;4,3;3,8;-13,8;28,8;0
QP093020;11880;15250;20100;0,5;9380;11120;12250;13710;17030;18850;21680;26100;2,8;0,228;3,17;71,4;5,3;22,8;2,6;15,3;6,3;5;4;-12,1;34,1;0
QP093021;10550;13740;17890;0,5;8110;9790;11110;12550;15370;17060;19210;22570;2,8;0,23;3,285;70,3;6,1;17,2;1,8;20,8;7,1;7,4;6,3;-10,1;41,1;0
QP093022;11210;14180;18480;0,5;9030;10360;11850;13010;15610;17230;19660;23520;2,6;0,219;2,98;68,3;6,6;20,1;2,3;19,7;6,5;8;5,2;-10,4;36,2;0
QP093023;12060;17030;24980;0,8;8410;11060;13070;14880;19590;22940;27390;34650;4,1;0,315;5,112;88;5,8;13,7;5,1;9,6;3,4;3,4;2,8;-16,4;28,1;0
QP093024;10500;14580;20160;0,7;7530;9640;11350;13040;16510;18720;22080;27950;3,7;0,288;4,464;84,1;5,9;12,5;3;14;4,5;5,2;4,3;-13,6;38;0
QP093025;10540;13570;18490;0,6;8160;9800;10950;12100;15470;17060;19650;21810;2,7;0,218;2,965;58,1;4,7;25,5;2,1;23;5,7;10,4;6,9;-8,7;43,3;0
QP093026;11110;14590;19670;0,6;8140;10050;11850;13270;16290;18290;21470;26960;3,3;0,26;3,788;77,3;5,9;13,2;2,7;18,1;5;7,4;5,7;-11,3;35,6;0
QP093027;11580;14760;19470;0,5;8920;10700;12190;13480;16520;18410;20850;24750;2,8;0,219;3,001;65,3;6,6;23,7;2,3;18,6;6,5;6,5;5,6;-9,9;32,5;0
QP093028;9990;13510;18570;0,6;7210;9260;10690;12130;15180;17320;20110;24850;3,4;0,273;4,152;75;5,2;16;3,9;17;5,5;6,6;4,9;-11,9;43,9;0
QP093029;11290;14750;19950;0,6;8590;10390;11910;13190;16570;18750;21420;25810;3;0,245;3,511;76,2;5,6;17;2,6;16;6,3;5,4;4,3;-11,8;35,4;0
QP093030;10510;14140;18750;0,6;8170;9880;11200;12590;15710;17600;19990;23910;2,9;0,236;3,329;73,2;5,7;16,6;2,1;18,7;6,7;6,5;5,5;-10,6;40,7;0
QP093031;11270;14720;19460;0,6;8560;10360;12040;13300;16290;18220;21100;25390;3;0,241;3,421;73,6;5,1;19,2;2,8;16,1;6,7;4,9;4,5;-11,7;35,1;0
QP093032;11040;15280;19410;0,5;9030;10540;11970;13490;16130;18120;20720;24600;2,7;0,227;3,099;68,4;5,2;21,7;2;18,8;6;7,1;5,7;-10,9;34,1;0
QP093033;11550;15550;21100;0,6;8410;10660;12680;14010;17520;19840;22800;28200;3,4;0,267;3,94;80,9;5,6;13,4;3,5;15;5,7;5;4,3;-12,8;29,2;0
QP093034;9710;13140;17080;0,6;7840;8960;10340;11670;14850;16090;18340;21830;2,8;0,227;3,123;62,9;5,1;21,7;1,6;23;6,7;9,8;6,5;-9,2;47,9;0
QP093035;10150;13550;18150;0,6;7330;9350;10890;12200;15030;16940;19420;23800;3,2;0,254;3,753;74,5;5,2;14,8;2,8;19,2;7,2;6,5;5,5;-11,3;43,4;0
QP093036;9420;12120;15780;0,5;6980;8810;9820;11070;13070;14800;17150;20750;3;0,241;3,513;63;5,6;17,8;1,9;26,3;8;10,9;7,4;-9;56,6;0
QP093037;10390;15050;21200;0,7;7190;9400;11240;12810;16980;19780;23550;30170;4,2;0,323;5,435;91,7;4,9;7;3,2;12,8;4,3;4,7;3,8;-14,7;39,3;0
QP093038;11610;15360;22490;0,7;7740;10510;12320;13610;18150;20970;24400;30780;4;0,302;4,574;90,3;5;7,5;3,3;13,4;4,9;4,5;4;-14,5;33,8;0
QP093039;10680;14880;21200;0,7;7920;9850;11510;13200;16990;19550;23160;28950;3,7;0,291;4,488;79,3;5,2;17;3,8;13,7;4,3;5,2;4,2;-13,8;36,6;0
QP093040;9950;13490;17460;0,6;7640;9190;10810;12230;14830;16480;18900;22530;2,9;0,235;3,386;66,7;5,7;18,3;1,7;22,7;8,1;8,1;6,5;-9,4;43,1;0
QP093041;10160;14420;21620;0,8;7060;9420;10710;12650;16710;19600;23950;31960;4,5;0,345;6,126;92,6;5,9;8,1;3,4;11,4;3,6;4,4;3,4;-15,5;40,5;0
QP093042;9730;13660;18420;0,6;6800;9040;10450;12010;15210;17170;19790;24010;3,5;0,274;4,315;74,6;4,9;16,5;2,6;17,7;5,6;7,1;5;-11,4;43,8;0
QP093043;10080;14100;19070;0,6;6360;9180;10840;12500;15890;17900;20450;24670;3,9;0,268;4,269;72,8;5,2;19,6;3,1;15,9;5,7;5,7;4,5;-11,4;41,2;0
QP093044;10720;14410;20030;0,6;8050;9850;11360;12790;16320;18480;21910;26580;3,3;0,28;4,173;70,6;5,7;23,1;3,6;15,4;3,6;7,1;4,7;-12,7;39,8;0
QP093045;11410;15670;22490;0,7;8610;10620;12190;13930;17870;20790;24660;31230;3,6;0,303;4,596;81,6;5,4;17,7;4,3;12,1;3,5;5;3,6;-15,7;32,8;0
QP093046;10880;14450;19100;0,6;8120;9990;11690;13100;15980;18050;20310;24530;3;0,242;3,444;63,4;4,7;26,4;2,8;18,4;5,4;7,6;5,4;-11;36,8;0
QP093047;11600;16170;23320;0,7;8850;10730;12490;14340;18440;21330;25810;31840;3,6;0,292;4,376;84,7;5,7;16,1;3,6;10,8;3,5;3,9;3,4;-15,2;30,9;0
QP093048;10510;13790;18260;0,6;8050;9830;11230;12560;15320;17240;19470;23220;2,9;0,237;3,408;69,5;5;16,7;2,3;21,6;7,2;8,4;6;-10,1;40,7;0
QP093049;11150;14430;18930;0,5;8440;10390;11790;13090;16010;17750;20290;23970;2,8;0,232;3,31;73,7;5,2;16,1;2,5;18,3;6,9;6,2;5,2;-10,6;36,8;0
QP093050;10210;13370;17740;0,6;7040;9450;10870;12060;14630;16510;18900;22600;3,2;0,245;3,71;73;5,7;16,4;1,6;19,2;7,1;6,8;5,3;-10,2;44,1;0
QP093051;10890;14170;17890;0,5;8660;10400;11540;12810;15520;17090;18960;22560;2,6;0,213;2,984;73,3;6,5;14,3;1,8;20,7;8,3;6,5;5,9;-10,1;38,5;0
QP093052;11450;15010;19110;0,5;9010;10720;12120;13590;16530;18100;20390;24060;2,7;0,218;3,056;75;5,3;14,3;1,8;18,8;8,2;5,5;5,1;-9,9;33,8;0
QP093053;11300;14690;19150;0,5;8410;10590;12040;13410;16050;18120;20250;23570;2,8;0,218;3,089;74,6;5,7;15;1,6;18,7;6,9;6,1;5,7;-9,9;34,8;0
QP093054;10780;13950;18030;0,5;8190;10040;11450;12690;15370;17040;19220;22710;2,8;0,224;3,197;71,5;6;15;1,8;21,2;8,1;7,2;5,9;-9,5;39,7;0
QP093055;10510;13840;18360;0,6;8020;9840;11130;12450;15410;17210;19650;23730;3;0,238;3,386;73,6;5,9;16;2,8;18,3;7,2;6;5,1;-10,7;41,6;0
QP093056;11510;15010;19610;0,5;9100;10790;12340;13570;16680;18420;20980;24590;2,7;0,221;3,084;78,6;5,5;13,2;1,7;17,5;6,7;5,5;5,3;-11;31,9;0
QP093057;11640;14780;18620;0,5;9750;11030;12240;13510;16120;17380;19880;23370;2,4;0,197;2,653;73,2;6,2;13,5;2;20,7;7,9;7,2;5,6;-9,4;32,3;0
QP093058;10890;14540;19480;0,6;8750;10190;11680;13100;16340;18190;20870;24250;2,8;0,223;3,09;71,4;4,8;16,9;1,9;19,9;7,4;6,8;5,7;-10,1;36,7;0
QP093059;10520;14370;18920;0,6;7940;9840;11440;12620;15930;17720;20440;23730;3;0,258;3,71;76,3;5,8;13,5;3,3;18,7;7,3;6;5,4;-11,8;40,3;0
QP093060;11460;15010;19780;0,6;8440;10460;12140;13550;16720;18640;21210;25790;3,1;0,248;3,624;79,9;5,2;13,5;2,9;15,6;5,7;5,5;4,4;-11,9;33,8;0
QP093061;11730;15630;19900;0,5;8570;10460;12510;14160;17280;19020;21460;25370;3;0,235;3,438;76,7;5,6;16,4;2,2;16,4;6,2;5,6;4,6;-11,7;30,7;0
QP093062;10990;14660;19960;0,6;8620;10120;11810;13370;16360;18620;21060;25520;3;0,243;3,366;71,9;5,2;17,4;2,8;19,2;6,4;7,3;5,5;-11,3;34,6;0
QP093063;11680;15150;19680;0,5;8600;10690;12150;13300;16880;18610;21370;24980;2,9;0,232;3,301;77,5;4,7;17,8;2,1;14,7;6,4;4,4;3,9;-12,1;34,7;0
QP094001;10030;13480;18520;0,6;7830;9350;10550;11950;15250;17380;20030;23750;3;0,248;3,451;60,8;4,8;29,2;1,9;18,2;5,8;7,8;4,6;-10,1;44,7;0
QP094002;11240;15490;20500;0,6;8580;10540;12150;13630;17350;19170;21860;28100;3,3;0,264;3,744;77,1;4,5;18,8;3;13,9;4;6,2;3,7;-12,8;33,9;0
QP094003;11720;15390;20540;0,6;9100;10930;12520;13920;17320;19180;21880;25880;2,8;0,233;3,32;76,1;4,9;17,9;2,4;15,4;6,3;5,3;3,8;-11,8;31,3;0
QP094004;11090;14760;20570;0,6;8580;10250;12110;13590;16560;19150;22190;26020;3;0,252;3,574;78,2;5,5;14,1;2,1;17,5;4,5;7,3;5,7;-11,9;33,5;0
QP094005;11360;14670;19190;0,5;8840;10480;12010;13360;16110;18110;20250;24270;2,7;0,226;3,148;70;5,4;18,5;2,3;19,7;6,9;7,4;5,4;-10,5;35,2;0
QP094006;11600;15860;20790;0,6;7370;10020;12800;13980;17580;19440;22370;28080;3,8;0,277;4,567;78,6;4;19,2;3,8;11,9;4,4;4,1;3,4;-13,5;29,1;1
QP094007;11590;15380;19450;0,5;8630;10790;12270;13690;16720;18090;20810;25150;2,9;0,226;3,191;79,9;5;12,3;2,2;17,3;6,6;5,6;5,1;-11,7;31,8;0
QP094008;10350;14790;20710;0,7;7560;9650;11110;13080;16960;19250;22280;26930;3,6;0,276;4,339;74,2;4,8;21,4;4,1;12,5;3,5;5,6;3,4;-12,2;37,5;1
QP094009;7580;13140;21610;1,1;4380;6610;8890;10580;15860;19470;23630;30570;7;0,376;7,963;88,7;4,6;12,8;4,1;9,5;2,8;3,7;3;-15,1;47,8;0
QP094010;10440;14030;22310;0,8;7210;9310;11240;12830;16830;20440;23990;30580;4,2;0,303;4,634;70,5;3,9;24,5;5,3;13,5;3,6;5,9;4;-13,8;39,3;1
QP094011;11870;14750;19050;0,5;9200;11170;12390;13250;16370;18050;20420;23670;2,6;0,21;2,889;67,6;4,6;21,8;1,9;18,6;6,4;7,2;5;-9,9;33,1;0
QP094012;11440;14830;19050;0,5;8820;10850;12140;13320;16140;17780;20440;23760;2,7;0,217;2,998;66,1;5;22,8;2,5;18,9;6,5;7;5,4;-10,3;34,4;0
QP094013;11280;14860;19530;0,6;8820;10520;12100;13620;16470;18430;20860;24570;2,8;0,227;3,209;71;5,3;21,5;2,8;15,4;5,9;5,3;4,2;-10,7;33,4;0
QP094014;12040;16140;21930;0,6;9100;10910;12910;14290;18330;20730;23730;28440;3,1;0,253;3,591;86;5;10,4;1,8;14,3;6,2;4,4;3,7;-12,5;29,5;0
QP094015;11090;14840;19600;0,6;9060;10460;12070;13650;16520;18350;20860;24970;2,8;0,225;3,068;77,3;5,2;13,6;1,8;17,7;5,8;7,1;4,8;-10,4;34,2;0
QP094016;12230;17740;25060;0,7;9170;11040;13550;15570;20050;22940;26950;32520;3,5;0,274;4,12;81,1;3,8;17,4;4,7;10,9;3,7;4,2;3;-14,1;26,7;0
QP094017;12020;14960;18970;0,5;9190;11040;12500;13660;16280;18100;20230;23340;2,5;0,2;2,729;75,2;4,7;16,7;1,7;16,9;7,1;5,2;4,6;-10,5;32,6;0
QP094018;11730;16350;21580;0,6;8510;10780;12790;14730;18250;20230;22800;28740;3,4;0,257;3,689;71,2;4,3;26,5;3,5;12,3;4,2;4,4;3,7;-13,5;29,8;0
QP094019;10740;14300;19140;0,6;8130;10040;11420;12720;16180;17860;20170;25040;3,1;0,256;3,62;76,1;5,2;15,5;2,3;18;5,2;6,7;6,1;-11,9;39,4;0
QP094020;10850;14190;18840;0,6;8700;10340;11730;12720;15590;17450;20300;23990;2,8;0,228;3,092;71,4;5,7;17;1,8;20;8,4;6;5,6;-10,2;37,6;0
QP094021;10850;14290;19150;0,6;8620;10210;11480;12760;15850;17990;20650;24900;2,9;0,232;3,176;70;5,2;20,6;2,4;17,7;5,6;7;5,1;-10,7;39,2;0
QP094022;11390;14760;19090;0,5;8270;10300;12230;13520;16100;18020;20580;24130;2,9;0,233;3,332;71,8;6,2;19,5;2,1;17,5;5,4;7,1;5;-10,9;32,4;0
QP094023;11260;15200;20100;0,6;9050;10140;12110;13760;16810;19020;21200;25840;2,9;0,229;3,1;71,1;5,4;21,9;1,8;16,2;6,1;6,3;3,8;-11;34;0
QP094024;10920;14650;18980;0,6;8030;10160;11790;13100;16080;17830;20340;23890;3;0,235;3,446;70,3;4,8;20,8;2,2;17,4;4,9;7,4;5,1;-10,7;36,1;0
QP094025;5900;9620;16930;1,1;3940;5560;6430;8020;11020;13980;19110;24260;6,2;0,372;7,01;84,6;4,7;10,1;1,3;15,1;2,4;7,6;5,1;-11,1;66,3;0
QP094026;11250;14840;18540;0,5;8940;10590;12240;13430;16150;17730;19460;22740;2,5;0,207;2,888;70,6;4,7;19,3;1,6;18,6;7,3;6,5;4,8;-10,1;33,1;0
QP094027;11080;14470;18510;0,5;8550;10270;11680;13000;15860;17510;19710;23160;2,7;0,22;3,107;71,3;5,5;18,3;1,9;18,9;7,1;7;4,8;-10,4;37,5;0
QP094028;10540;14030;19590;0,6;7580;9680;11350;12910;15690;18470;21090;26490;3,5;0,268;4,05;74,6;5,5;16,2;1,8;19;5,3;7,5;6,2;-11,6;39;0
QP094029;10320;13880;18640;0,6;7890;9850;10960;12230;15380;17770;19970;24320;3,1;0,244;3,33;70,4;5,6;19,9;2;18,2;6,9;5,8;5,5;-10,5;43,9;0
QP094030;11930;15340;19790;0,5;9240;10930;12870;14230;16980;18840;21060;25440;2,8;0,227;3,192;74,9;5,6;18;2,2;16,5;6;5,7;4,8;-11,6;28,6;0
QP094031;12120;15790;20270;0,5;9170;11340;12790;14300;17350;19230;21640;25240;2,8;0,221;3,134;74,4;4,9;18,2;2,1;16,4;5,8;6,3;4,3;-11,1;29,1;0
QP094032;11010;14380;19150;0,6;8510;10070;11750;13070;15880;17900;20480;24290;2,9;0,231;3,199;74,6;5;15,5;2,2;18,5;6,8;6,6;5,1;-10,8;37,8;0
QP094033;12050;15350;20300;0,5;9000;11100;12580;13910;17130;19260;21930;25650;2,9;0,24;3,339;70,8;5;23,2;2,2;15;4,2;6,7;4,1;-11,2;30,5;0
QP094034;11970;15590;20910;0,6;10140;11350;12710;14020;17330;19700;22360;26520;2,6;0,218;2,919;77,6;4,9;16,1;1,8;15,7;6,6;4,7;4,4;-11,2;29,5;0
QP094035;11090;14520;19160;0,6;8770;10380;11730;12960;16140;18090;20760;24280;2,8;0,227;3,148;73,2;5,7;17,6;2,1;17,7;7,1;5,8;4,8;-10,6;37,3;0
QP094036;11220;14690;19260;0,5;8640;10410;11790;13240;16480;18440;20470;24350;2,8;0,225;3,202;77,2;5,7;16,8;1,5;15,3;5,3;5,7;4,3;-10,8;35,8;0
QP094037;9300;13150;18480;0,7;6210;8690;10210;11490;14800;17110;20110;24660;4;0,292;4,789;80;5,4;12,6;3,8;15,7;4,9;5,6;5,2;-12,1;48,1;0
QP094038;11090;14880;19980;0,6;8730;10330;11850;13200;16860;18740;21180;25110;2,9;0,242;3,402;77,1;4,7;18;2,4;15,6;6,7;5,1;3,8;-13,1;35,7;0
QP094039;10510;14720;19460;0,6;8130;9830;11290;12770;16580;18320;20560;24610;3;0,24;3,369;67,8;5,4;22,4;2,3;18,2;6,2;6,8;5,2;-10,7;39,2;0
QP094040;10530;14900;20300;0,7;7110;9670;11610;13360;16830;19080;22630;26840;3,8;0,276;4,353;76,1;4,8;17,6;5,2;13,8;4,9;5,2;3,7;-12,7;34,7;0
QP094041;10960;14460;19020;0,6;8380;10180;11790;13140;16120;18020;20380;24330;2,9;0,235;3,385;74;4,8;17,5;2;17,3;6,3;6,3;4,7;-10,8;36,6;0
QP094042;12690;15980;20600;0,5;9680;11910;13210;14590;17480;19290;21860;25470;2,6;0,216;2,999;76,7;4,5;19,9;2,4;12,9;5,4;4;3,5;-11,9;25;0
QP095001;12930;16060;20580;0,5;10010;12240;13770;14900;17760;19650;22070;26030;2,6;0,206;2,884;72,9;5,6;20,3;1,9;15,5;5,9;5,3;4,3;-10,6;23;0
QP095002;7960;11080;14400;0,6;5360;7630;8720;9980;12320;13460;15730;18660;3,5;0,26;4,1;54,1;4,8;28,5;1,5;23;4,2;11,5;7,3;-7,1;62,4;0
QP095003;12350;15590;20910;0,5;9070;11160;12940;14160;17240;19510;22060;26140;2,9;0,226;3,257;87,6;5,8;8,2;1,8;15;6,6;3,9;4,5;-12,6;27,3;0
QP095004;10340;13340;18350;0,6;7910;9780;10810;12080;14870;16890;19790;24530;3,1;0,259;3,722;73,2;5;15,4;3,1;19;6,1;6,2;6,7;-10,7;44,1;0
QP095005;11030;14250;18410;0,5;8430;10260;11670;12920;15680;17400;19760;23300;2,8;0,226;3,176;70,6;5,4;19,5;2,1;18,5;7,3;6;5,2;-10,7;38,2;0
QP095006;11390;14880;19770;0,6;8510;10620;12030;13480;16560;18590;21260;24880;2,9;0,234;3,351;74,8;5,3;18,4;2,4;16,5;6,7;5,2;4,6;-12,1;33,3;0
QP095007;10300;13760;18750;0,6;8680;9850;11010;12630;15400;17750;20200;23770;2,7;0,228;3,115;69,4;5,8;18,9;1,8;20,7;8,1;6,2;6,4;-10,8;40,2;0
QP095008;11140;14320;18870;0,5;8820;10290;11960;13220;16080;17690;19780;23050;2,6;0,211;2,949;70,9;6,5;18,9;1,7;18,4;5,7;7,1;5,6;-9,9;34,7;0
QP095009;11280;15050;20850;0,6;8180;10400;11970;13510;16980;19300;22270;27240;3,3;0,259;3,79;72,4;5,2;24,5;2,8;13,1;4,4;4,7;4;-12,8;34,7;0
QP095010;10780;14750;19180;0,6;8690;10220;11510;12990;16290;18170;20570;24470;2,8;0,226;3,024;65,5;5,3;23,1;2,1;19,3;6,5;6,4;6,4;-10;38,5;0
QP095011;11410;14660;18550;0,5;8890;10690;12040;13270;16100;17730;19830;23210;2,6;0,213;2,978;78,3;6,5;10,7;1,5;19,5;8;5,4;6,1;-10;34,9;0
QP095012;12200;15720;20220;0,5;9190;11450;12840;14400;17250;18890;21560;25380;2,8;0,229;3,21;80,8;6,6;10,2;1,8;18;7,9;5;5,1;-10,8;28,8;0
QP095013;11780;14610;19160;0,5;8820;10460;12380;13410;16300;17970;20370;23320;2,6;0,209;2,894;75,4;6,1;14,9;2,3;17,6;7,6;4,8;5,2;-10,2;33,1;0
QP095014;11020;14030;18000;0,5;9070;10330;11660;13080;15320;16750;19630;23170;2,6;0,22;2,935;73;7,1;11,6;1,9;22,4;9,3;6,4;6,7;-8,9;37,1;0
QP095015;11270;14280;18580;0,5;8650;10400;12000;13130;15830;17540;19950;23410;2,7;0,218;3,064;74,1;6,8;15,9;2,2;18,1;8,1;5,6;4,4;-10,3;37,8;0
QP095016;11970;15390;19380;0,5;9610;11220;12620;14020;16660;18280;20540;24150;2,5;0,204;2,765;67,9;6,1;23,6;1,8;16,5;6,3;5,3;4,9;-9,8;30,5;0
QP095017;10770;14120;18040;0,5;7790;9690;11660;12860;15270;17000;19130;22880;2,9;0,228;3,342;68;6,2;23,5;1,5;16,2;5,5;5,7;5;-9,2;38,8;0
QP095018;10970;14190;18910;0,6;7540;9980;11810;12740;15560;17720;19670;22120;2,9;0,228;3,293;73,7;5,4;16,8;1,8;17,7;6,9;5,3;5,5;-10;38,8;0
QP095019;12990;15650;19240;0,4;10080;12250;13650;14770;16930;18420;19920;22990;2,3;0,182;2,569;80,5;6,8;10,3;1,1;18,2;8,3;4,5;5,4;-10,1;22,7;0
QP095020;10850;14890;19690;0,6;8920;10270;12050;13430;16390;18490;21040;24700;2,8;0,238;3,337;80,4;6,2;14;2,4;14,6;6,7;4,1;3,8;-11,4;34,7;0
QP095021;12200;16340;21860;0,6;9730;11250;12930;14660;18070;20210;23450;27640;2,8;0,231;3,228;78,2;5,1;18,3;2;13,6;5,7;4,1;3,8;-12,1;27,8;0
QP095022;9910;14610;19210;0,6;6190;8440;10980;12620;16190;17860;20650;24690;4;0,274;4,48;71,3;4,6;22,7;2,2;14,5;4,2;6;4,3;-10,7;40,5;0
QP095023;11600;15510;20190;0,6;9270;10930;12120;13720;16900;19020;21780;25260;2,7;0,222;3,037;78,5;5,8;15,3;1,6;15,8;5,9;5;4,9;-11,2;32,9;0
QP095024;11480;14310;18430;0,5;8540;10340;12080;13510;15390;17630;19890;22920;2,7;0,212;2,904;76,4;6,8;13;1,3;19,1;8,1;5,5;5,5;-9,8;35;0
QP095025;11650;14920;19180;0,5;9180;11120;12410;13500;16490;18040;20400;23690;2,6;0,202;2,77;73,5;5,4;15,2;1,5;19,7;8;6;5,7;-9,9;32,9;0
QP095026;11680;14900;19030;0,5;8690;10900;12540;13620;16120;17890;20270;24480;2,8;0,214;2,981;76,8;6,2;15;1,1;17,3;7,2;4,8;5,3;-10,2;31,3;0
QP095027;11010;15120;20310;0,6;8480;10360;11770;13560;17090;19110;21570;25610;3;0,245;3,573;80,2;5,4;14;2,2;15,3;5,8;5,1;4,4;-11,7;34,3;0
QP095028;11200;13910;17450;0,4;8750;10780;11590;12690;14960;16260;18750;22070;2,5;0,198;2,634;70,4;5,6;16;1,5;21,2;9;5,7;6,5;-9,1;38,9;0
QP095029;11940;15740;19290;0,5;8810;10860;12500;14150;16710;18150;20260;23410;2,7;0,204;2,906;74,5;6;17,5;1,8;16,6;6,4;5;5,2;-10,4;31,8;0
QP095030;10760;14960;20250;0,6;8060;9860;11620;13150;17330;19230;22160;26860;3,3;0,307;4,576;81,5;4,3;15,1;3,6;12,1;5;3,6;3,5;-12,3;37,8;0
QP095031;11180;14450;18340;0,5;8780;10480;11880;13290;15830;17470;19480;22990;2,6;0,209;2,902;73,4;5,2;15;1,7;19,4;8,5;5,7;5,2;-9,5;36,1;0
QP095032;10450;13920;18140;0,6;7880;9690;11200;12550;15360;17090;19360;22830;2,9;0,233;3,355;74,7;5,6;14,7;2,2;18,2;7,1;6,3;4,8;-9,8;40,8;0
QP095033;10920;14420;18660;0,5;8380;10140;11580;12990;15900;17620;19940;24070;2,9;0,239;3,399;70,9;5,7;18,4;3,4;17,6;7,1;5,8;4,7;-10,3;37,6;0
QP095034;11480;15100;19550;0,5;8890;10810;12260;13710;16650;18600;20880;24800;2,8;0,225;3,174;75,1;5,3;16,9;2,9;16;6,6;5,2;4,2;-10,9;32,9;0
QP095035;12150;16210;20330;0,5;9700;11590;13120;14230;17470;19480;21500;24840;2,6;0,201;2,688;76,3;5,2;15,3;1,2;17,4;7,6;5,3;4,5;-10,2;28,9;0
QP095036;11340;15030;19370;0,5;8600;10550;12140;13550;16630;18480;20360;24100;2,8;0,22;3,115;73,1;5,6;18,4;2;16,8;6,8;5,6;4,4;-10,3;33;0
QP095037;10530;15440;20630;0,7;7500;9730;11750;13840;17300;19250;21960;26360;3,5;0,275;4,238;80,4;4,8;14,9;3,8;13,5;6,3;3,8;3,4;-12,6;35,1;0
QP095038;10800;14310;18900;0,6;8090;10110;11480;12820;15930;17710;20300;24010;3;0,239;3,441;76,5;5,5;14;2,5;17,6;7,4;5,2;5;-10,6;38,9;0
QP095039;11180;14630;19140;0,5;8870;10480;11820;12830;16050;17920;20090;23980;2,7;0,22;3,034;72,4;5,7;19,7;1,8;16,4;7;4,7;4,7;-10,3;37,3;0
QP095040;11100;14110;17810;0,5;8530;10630;11660;12790;15290;16850;18910;22340;2,6;0,203;2,798;65,4;6,2;22,8;1,5;19,2;7,6;6,2;5,4;-8,9;39,2;0
QP095041;12510;16170;21230;0,5;9810;11750;13430;14920;18090;20100;22730;26960;2,7;0,222;3,111;75,5;5,1;20,5;2,5;13,4;5,6;4;3,8;-11,9;25,5;0
QP972001;9410;12980;18960;0,7;6660;8920;10040;11470;15030;17500;20790;25750;3,9;0,3;4,674;56,7;4,7;21,8;4;26,3;4,2;16;6,1;-8,8;47,9;0
QP972002;9830;13940;19990;0,7;7220;9290;10640;12350;15960;18510;21680;26980;3,7;0,289;4,509;57,7;5,3;25,1;2,7;23,2;4,1;13,9;5,2;-8,7;41,8;0
QP972003;9670;12910;18330;0,7;6770;8930;10190;11570;15050;17410;19490;24590;3,6;0,272;4,109;55,7;5,4;25,6;2,1;24,1;4,6;15,5;4;-7,5;48,1;0
QP972004;11280;14400;19060;0,5;8950;10460;11830;12930;15970;17850;20300;24850;2,8;0,224;3,082;66,7;6,7;13,8;1,5;26,1;7;11,7;7,4;-8,1;37,9;0
QP972005;9850;14480;21350;0,8;7490;9160;10650;12530;16480;19760;23200;27840;3,7;0,306;4,794;62,2;4,4;22,3;5,2;20,4;3,3;11,8;5,3;-10,1;40,8;0
QP972006;10680;13900;18380;0,6;8500;10120;11230;12390;15560;17570;19850;24020;2,8;0,24;3,377;65,7;5,5;9,3;1,8;30,6;7,8;14,5;8,3;-7,4;41,6;0
QP972007;9650;13190;18810;0,7;7060;8960;10230;11870;14820;16620;20610;25610;3,6;0,287;4,371;49,5;3,7;34,7;3,9;20,8;3,9;13;3,9;-8,9;46,9;0
QP974001;9260;11350;15350;0,5;7470;8890;9680;10390;12430;13990;16360;20130;2,7;0,236;3,154;56,7;7,5;7,9;1,1;40,9;12,2;21;7,7;-6,6;62,3;0
QP974002;9160;11370;15130;0,5;7490;8740;9600;10480;12460;14180;16450;20520;2,7;0,253;3,424;50,9;5,8;10,6;5;41,4;11,1;20,6;9,7;-7,9;61,6;0
QP974003;10100;12050;16250;0,5;8160;9530;10320;11160;13600;14890;18000;25110;3,1;0,271;3,646;58,7;5,5;10,7;4,4;34,2;8,9;16,4;8,9;-8;54,4;0
QP974004;9490;12060;16720;0,6;7490;8930;9990;11020;13290;15420;18020;22000;2,9;0,251;3,543;60,6;6,8;15,2;2,3;29,9;7,4;17,8;4,7;-8;53,9;0
QP974005;9920;12970;17620;0,6;7120;9260;10540;11600;14370;16420;19010;25340;3,6;0,28;4,205;70,9;6,4;9,9;3,5;25,4;7;14,6;3,8;-9,7;47,8;0
QP974006;9560;12320;16570;0,6;7750;9000;10110;11170;13470;15240;18140;22800;2,9;0,266;3,689;51,4;6,9;16,5;4;34,9;6,6;19,5;8,8;-6,8;52,8;0
QP974007;9620;12150;15910;0,5;8190;9140;10070;11120;13380;15070;17560;22300;2,7;0,275;3,701;46,6;6,8;18;7;35;6,3;19,3;9,4;-6,6;53,7;0
QP974008;9440;13260;18180;0,7;6880;8980;9880;11470;15380;17110;19290;25550;3,7;0,276;4,047;58,4;7,3;17,6;4,9;26,9;5,1;17;4,8;-7,8;46,5;0
QP974009;9390;12080;16840;0,6;7340;8810;9880;11000;13570;15600;18610;24550;3,3;0,289;4,047;66,3;6,9;9,3;3;30,2;8,3;15,7;6,2;-8,8;53,7;0
