codgeo;libgeo;an;part_non_inseres
55501;Stainville;2013;25,00
55501;Stainville;2018;7,40
55502;Stenay;2008;20,60
55502;Stenay;2013;27,00
55502;Stenay;2018;28,10
55503;Taillancourt;2008;21,70
55503;Taillancourt;2013;18,20
55503;Taillancourt;2018;20,00
55504;Tannois;2008;4,70
55504;Tannois;2013;14,30
55504;Tannois;2018;18,00
55505;Thierville-sur-Meuse;2008;5,30
55505;Thierville-sur-Meuse;2013;8,10
55505;Thierville-sur-Meuse;2018;8,40
55506;Thillombois;2008;0,00
55506;Thillombois;2013;0,00
55506;Thillombois;2018;0,00
55507;Thillot;2008;38,10
55507;Thillot;2013;44,80
55507;Thillot;2018;17,40
55508;Thonne-la-Long;2008;16,70
55508;Thonne-la-Long;2013;12,90
55508;Thonne-la-Long;2018;10,70
55509;Thonne-le-Thil;2008;47,80
55509;Thonne-le-Thil;2013;20,00
55509;Thonne-le-Thil;2018;5,90
55510;Thonne-les-Près;2008;19,30
55510;Thonne-les-Près;2013;11,10
55510;Thonne-les-Près;2018;0,00
55511;Thonnelle;2008;13,30
55511;Thonnelle;2013;20,00
55511;Thonnelle;2018;9,10
55512;Tilly-sur-Meuse;2008;17,20
55512;Tilly-sur-Meuse;2013;6,90
55512;Tilly-sur-Meuse;2018;10,30
55514;Trémont-sur-Saulx;2008;11,60
55514;Trémont-sur-Saulx;2013;18,50
55514;Trémont-sur-Saulx;2018;12,30
55515;Trésauvaux;2008;0,00
55515;Trésauvaux;2013;0,00
55515;Trésauvaux;2018;33,30
55516;Tréveray;2008;27,40
55516;Tréveray;2013;17,30
55516;Tréveray;2018;17,60
55517;Seuil-d'Argonne;2008;6,80
55517;Seuil-d'Argonne;2013;15,70
55517;Seuil-d'Argonne;2018;24,60
55518;Cousances-lès-Triconville;2008;18,20
55518;Cousances-lès-Triconville;2013;54,50
55518;Cousances-lès-Triconville;2018;9,10
55519;Tronville-en-Barrois;2008;25,00
55519;Tronville-en-Barrois;2013;21,50
55519;Tronville-en-Barrois;2018;17,40
55520;Troussey;2008;14,70
55520;Troussey;2013;25,60
55520;Troussey;2018;15,20
55521;Troyon;2008;18,20
55521;Troyon;2013;10,70
55521;Troyon;2018;23,80
55522;Ugny-sur-Meuse;2008;0,00
55522;Ugny-sur-Meuse;2013;33,30
55522;Ugny-sur-Meuse;2018;18,20
55523;Vacherauville;2008;25,00
55523;Vacherauville;2013;20,00
55523;Vacherauville;2018;0,00
55525;Vadelaincourt;2008;0,00
55525;Vadelaincourt;2013;25,00
55525;Vadelaincourt;2018;0,00
55526;Vadonville;2008;32,00
55526;Vadonville;2013;20,60
55526;Vadonville;2018;20,80
55527;Varennes-en-Argonne;2008;21,20
55527;Varennes-en-Argonne;2013;17,40
55527;Varennes-en-Argonne;2018;18,90
55528;Varnéville;2008;16,70
55528;Varnéville;2013;0,00
55528;Varnéville;2018;0,00
55530;Valbois;2008;9,10
55530;Valbois;2013;11,10
55530;Valbois;2018;0,00
55531;Vassincourt;2008;4,70
55531;Vassincourt;2013;12,10
55531;Vassincourt;2018;9,10
55532;Vaubecourt;2008;5,00
55532;Vaubecourt;2013;16,70
55532;Vaubecourt;2018;5,30
55533;Vaucouleurs;2008;18,00
55533;Vaucouleurs;2013;25,30
55533;Vaucouleurs;2018;30,70
55534;Vaudeville-le-Haut;2008;16,70
55534;Vaudeville-le-Haut;2013;20,00
55534;Vaudeville-le-Haut;2018;20,00
55535;Vaudoncourt;2008;14,30
55535;Vaudoncourt;2013;87,50
55535;Vaudoncourt;2018;100,00
55536;Vauquois;2008;0,00
55536;Vauquois;2013;25,00
55536;Vauquois;2018;0,00
55537;Douaumont-Vaux;2008;0,00
55537;Douaumont-Vaux;2013;19,80
55537;Douaumont-Vaux;2018;14,30
55540;Vaux-lès-Palameix;2008;33,30
55540;Vaux-lès-Palameix;2013;0,00
55540;Vaux-lès-Palameix;2018;33,30
55541;Vavincourt;2008;13,60
55541;Vavincourt;2013;14,90
55541;Vavincourt;2018;12,80
55543;Velaines;2008;8,50
55543;Velaines;2013;8,50
55543;Velaines;2018;17,10
55544;Velosnes;2008;12,50
55544;Velosnes;2013;7,70
55544;Velosnes;2018;5,90
55545;Verdun;2008;21,50
55545;Verdun;2013;23,00
55545;Verdun;2018;22,30
55546;Verneuil-Grand;2008;3,40
55546;Verneuil-Grand;2013;29,40
55546;Verneuil-Grand;2018;4,80
55547;Verneuil-Petit;2008;27,30
55547;Verneuil-Petit;2013;5,90
55547;Verneuil-Petit;2018;25,00
55549;Véry;2008;25,00
55549;Véry;2013;0,00
55549;Véry;2018;10,00
55551;Vigneulles-lès-Hattonchâtel;2008;15,10
55551;Vigneulles-lès-Hattonchâtel;2013;15,90
55551;Vigneulles-lès-Hattonchâtel;2018;14,70
55552;Vigneul-sous-Montmédy;2008;0,00
55552;Vigneul-sous-Montmédy;2013;16,70
55552;Vigneul-sous-Montmédy;2018;0,00
55553;Vignot;2008;24,50
55553;Vignot;2013;16,50
55553;Vignot;2018;20,00
55554;Villécloye;2008;23,80
55554;Villécloye;2013;14,30
55554;Villécloye;2018;5,90
55555;Ville-devant-Belrain;2008;
55555;Ville-devant-Belrain;2013;0,00
55555;Ville-devant-Belrain;2018;0,00
55556;Ville-devant-Chaumont;2008;14,30
55556;Ville-devant-Chaumont;2013;28,60
55556;Ville-devant-Chaumont;2018;20,00
55557;Ville-en-Woëvre;2008;17,60
55557;Ville-en-Woëvre;2013;21,40
55557;Ville-en-Woëvre;2018;10,00
55559;Villeroy-sur-Méholle;2008;
55559;Villeroy-sur-Méholle;2013;
55559;Villeroy-sur-Méholle;2018;0,00
55560;Villers-aux-Vents;2008;7,10
55560;Villers-aux-Vents;2013;14,30
55560;Villers-aux-Vents;2018;0,00
55561;Villers-devant-Dun;2008;28,60
55561;Villers-devant-Dun;2013;0,00
55561;Villers-devant-Dun;2018;33,30
55562;Villers-le-Sec;2008;12,50
55562;Villers-le-Sec;2013;0,00
55562;Villers-le-Sec;2018;0,00
55563;Villers-lès-Mangiennes;2008;16,70
55563;Villers-lès-Mangiennes;2013;0,00
55563;Villers-lès-Mangiennes;2018;0,00
55565;Villers-sous-Pareid;2008;0,00
55565;Villers-sous-Pareid;2013;55,60
55565;Villers-sous-Pareid;2018;12,50
55566;Villers-sur-Meuse;2008;10,70
55566;Villers-sur-Meuse;2013;15,80
55566;Villers-sur-Meuse;2018;14,30
55567;Ville-sur-Cousances;2008;0,00
55567;Ville-sur-Cousances;2013;18,80
55567;Ville-sur-Cousances;2018;29,20
55568;Ville-sur-Saulx;2008;6,50
55568;Ville-sur-Saulx;2013;28,60
55568;Ville-sur-Saulx;2018;5,30
55569;Villotte-devant-Louppy;2008;14,30
55569;Villotte-devant-Louppy;2013;7,10
55569;Villotte-devant-Louppy;2018;18,20
55570;Villotte-sur-Aire;2008;11,80
55570;Villotte-sur-Aire;2013;0,00
55570;Villotte-sur-Aire;2018;13,60
55571;Vilosnes-Haraumont;2008;21,70
55571;Vilosnes-Haraumont;2013;18,20
55571;Vilosnes-Haraumont;2018;34,80
55572;Vittarville;2008;18,20
55572;Vittarville;2013;11,10
55572;Vittarville;2018;12,50
55573;Void-Vacon;2008;12,50
55573;Void-Vacon;2013;12,40
55573;Void-Vacon;2018;16,00
55574;Vouthon-Bas;2008;12,50
55574;Vouthon-Bas;2013;14,30
55574;Vouthon-Bas;2018;33,30
55575;Vouthon-Haut;2008;16,70
55575;Vouthon-Haut;2013;41,70
55575;Vouthon-Haut;2018;30,00
55577;Waly;2008;25,00
55577;Waly;2013;0,00
55577;Waly;2018;0,00
55578;Warcq;2008;22,70
55578;Warcq;2013;17,20
55578;Warcq;2018;25,00
55579;Watronville;2008;8,30
55579;Watronville;2013;20,00
55579;Watronville;2018;12,50
55580;Wavrille;2008;0,00
55580;Wavrille;2013;0,00
55580;Wavrille;2018;28,60
55581;Willeroncourt;2008;25,00
55581;Willeroncourt;2013;10,00
55581;Willeroncourt;2018;0,00
55582;Wiseppe;2008;14,30
55582;Wiseppe;2013;0,00
55582;Wiseppe;2018;0,00
55583;Woël;2008;20,80
55583;Woël;2013;16,70
55583;Woël;2018;5,60
55584;Woimbey;2008;11,10
55584;Woimbey;2013;33,30
55584;Woimbey;2018;11,10
55586;Xivray-et-Marvoisin;2008;0,00
55586;Xivray-et-Marvoisin;2013;16,70
55586;Xivray-et-Marvoisin;2018;16,70
56001;Allaire;2008;13,50
56001;Allaire;2013;14,00
56001;Allaire;2018;13,50
56002;Ambon;2008;16,30
56002;Ambon;2013;13,30
56002;Ambon;2018;14,00
56003;Arradon;2008;8,00
56003;Arradon;2013;7,80
56003;Arradon;2018;8,20
56004;Arzal;2008;6,50
56004;Arzal;2013;10,50
56004;Arzal;2018;15,50
56005;Arzon;2008;19,90
56005;Arzon;2013;18,60
56005;Arzon;2018;27,90
56006;Augan;2008;8,90
56006;Augan;2013;17,00
56006;Augan;2018;14,00
56007;Auray;2008;18,50
56007;Auray;2013;21,20
56007;Auray;2018;16,50
56008;Baden;2008;7,80
56008;Baden;2013;11,30
56008;Baden;2018;15,30
56009;Bangor;2008;18,30
56009;Bangor;2013;23,20
56009;Bangor;2018;17,10
56010;Baud;2008;10,90
56010;Baud;2013;13,00
56010;Baud;2018;12,20
56011;Béganne;2008;11,40
56011;Béganne;2013;12,10
56011;Béganne;2018;10,00
56012;Beignon;2008;3,30
56012;Beignon;2013;3,40
56012;Beignon;2018;5,70
56013;Belz;2008;17,20
56013;Belz;2013;17,20
56013;Belz;2018;10,90
56014;Berné;2008;18,00
56014;Berné;2013;14,70
56014;Berné;2018;12,80
56015;Berric;2008;7,00
56015;Berric;2013;12,70
56015;Berric;2018;12,00
56017;Bignan;2008;13,80
56017;Bignan;2013;10,50
56017;Bignan;2018;12,20
56018;Billiers;2008;40,60
56018;Billiers;2013;49,90
56018;Billiers;2018;53,60
56019;Billio;2008;9,30
56019;Billio;2013;11,60
56019;Billio;2018;7,40
56020;Bohal;2008;7,50
56020;Bohal;2013;14,90
56020;Bohal;2018;7,50
56021;Brandérion;2008;13,30
56021;Brandérion;2013;16,30
56021;Brandérion;2018;13,20
56022;Brandivy;2008;8,70
56022;Brandivy;2013;12,00
56022;Brandivy;2018;5,70
56023;Brech;2008;11,10
56023;Brech;2013;13,20
56023;Brech;2018;16,00
56024;Bréhan;2008;20,90
56024;Bréhan;2013;19,20
56024;Bréhan;2018;18,60
56025;Brignac;2008;15,80
56025;Brignac;2013;15,40
56025;Brignac;2018;11,10
56026;Bubry;2008;13,80
56026;Bubry;2013;17,10
56026;Bubry;2018;17,80
56027;Buléon;2008;24,30
56027;Buléon;2013;18,20
56027;Buléon;2018;9,40
56028;Caden;2008;9,40
56028;Caden;2013;21,20
56028;Caden;2018;11,90
56029;Calan;2008;10,90
56029;Calan;2013;13,50
56029;Calan;2018;10,70
56030;Camoël;2008;13,00
56030;Camoël;2013;9,90
56030;Camoël;2018;23,40
56031;Camors;2008;7,40
56031;Camors;2013;11,60
56031;Camors;2018;12,80
56032;Campénéac;2008;10,40
56032;Campénéac;2013;12,10
56032;Campénéac;2018;13,20
56033;Carentoir;2008;7,60
56033;Carentoir;2013;18,30
56033;Carentoir;2018;20,00
56034;Carnac;2008;14,00
56034;Carnac;2013;13,70
56034;Carnac;2018;21,80
56035;Caro;2008;5,80
56035;Caro;2013;9,60
56035;Caro;2018;12,10
56036;Caudan;2008;11,90
56036;Caudan;2013;18,10
56036;Caudan;2018;14,40
56039;La Chapelle-Neuve;2008;26,40
56039;La Chapelle-Neuve;2013;14,70
56039;La Chapelle-Neuve;2018;5,60
56040;Cléguer;2008;11,90
56040;Cléguer;2013;16,30
56040;Cléguer;2018;15,00
56041;Cléguérec;2008;12,60
56041;Cléguérec;2013;17,00
56041;Cléguérec;2018;17,50
56042;Colpo;2008;7,90
56042;Colpo;2013;9,50
56042;Colpo;2018;12,00
56043;Concoret;2008;7,80
56043;Concoret;2013;2,40
56043;Concoret;2018;23,60
56044;Cournon;2008;8,90
56044;Cournon;2013;10,70
56044;Cournon;2018;13,20
56045;Le Cours;2008;18,20
56045;Le Cours;2013;13,50
56045;Le Cours;2018;20,60
56046;Crach;2008;9,80
56046;Crach;2013;17,30
56046;Crach;2018;15,10
56047;Crédin;2008;9,90
56047;Crédin;2013;28,90
56047;Crédin;2018;22,20
56048;Le Croisty;2008;10,50
56048;Le Croisty;2013;24,50
56048;Le Croisty;2018;16,70
56049;Croixanvec;2008;8,30
56049;Croixanvec;2013;23,10
56049;Croixanvec;2018;33,30
56050;La Croix-Helléan;2008;7,50
56050;La Croix-Helléan;2013;11,30
56050;La Croix-Helléan;2018;9,20
56051;Cruguel;2008;7,30
56051;Cruguel;2013;21,70
56051;Cruguel;2018;19,00
56052;Damgan;2008;17,10
56052;Damgan;2013;15,30
56052;Damgan;2018;16,00
56053;Elven;2008;7,30
56053;Elven;2013;13,50
56053;Elven;2018;15,60
56054;Erdeven;2008;16,10
56054;Erdeven;2013;17,50
56054;Erdeven;2018;14,30
56055;Étel;2008;10,80
56055;Étel;2013;17,80
56055;Étel;2018;16,10
56056;Évriguet;2008;30,80
56056;Évriguet;2013;12,50
56056;Évriguet;2018;22,20
56057;Le Faouët;2008;14,80
56057;Le Faouët;2013;15,30
56057;Le Faouët;2018;23,80
56058;Férel;2008;14,80
56058;Férel;2013;21,40
56058;Férel;2018;12,30
56060;Les Fougerêts;2008;7,80
56060;Les Fougerêts;2013;9,00
56060;Les Fougerêts;2018;8,30
56061;La Gacilly;2008;10,40
56061;La Gacilly;2013;14,50
56061;La Gacilly;2018;13,70
56062;Gâvres;2008;17,00
56062;Gâvres;2013;27,30
56062;Gâvres;2018;16,70
56063;Gestel;2008;10,10
56063;Gestel;2013;13,30
56063;Gestel;2018;13,50
56065;Gourhel;2008;6,50
56065;Gourhel;2013;12,00
56065;Gourhel;2018;7,40
56066;Gourin;2008;8,10
56066;Gourin;2013;10,00
56066;Gourin;2018;10,00
56067;Grand-Champ;2008;12,90
56067;Grand-Champ;2013;16,00
56067;Grand-Champ;2018;13,10
56068;La Grée-Saint-Laurent;2008;10,80
56068;La Grée-Saint-Laurent;2013;8,30
56068;La Grée-Saint-Laurent;2018;10,30
56069;Groix;2008;20,10
56069;Groix;2013;24,60
56069;Groix;2018;23,00
56070;Guégon;2008;12,20
56070;Guégon;2013;14,40
56070;Guégon;2018;16,30
56071;Guéhenno;2008;15,00
56071;Guéhenno;2013;19,00
56071;Guéhenno;2018;13,00
56072;Gueltas;2008;10,50
56072;Gueltas;2013;9,60
56072;Gueltas;2018;13,20
56073;Guémené-sur-Scorff;2008;12,70
56073;Guémené-sur-Scorff;2013;19,50
56073;Guémené-sur-Scorff;2018;34,20
56074;Guénin;2008;10,60
56074;Guénin;2013;17,90
56074;Guénin;2018;8,90
56075;Guer;2008;8,60
56075;Guer;2013;11,00
56075;Guer;2018;10,60
56076;Guern;2008;13,00
56076;Guern;2013;20,60
56076;Guern;2018;19,10
56077;Le Guerno;2008;12,30
56077;Le Guerno;2013;5,50
56077;Le Guerno;2018;6,00
56078;Guidel;2008;11,40
56078;Guidel;2013;13,70
56078;Guidel;2018;12,30
56079;Guillac;2008;7,10
56079;Guillac;2013;6,50
56079;Guillac;2018;23,80
56080;Guilliers;2008;7,40
56080;Guilliers;2013;5,90
56080;Guilliers;2018;16,30
56081;Guiscriff;2008;19,90
56081;Guiscriff;2013;15,00
56081;Guiscriff;2018;19,50
56082;Helléan;2008;6,90
56082;Helléan;2013;5,40
56082;Helléan;2018;32,00
56083;Hennebont;2008;16,50
56083;Hennebont;2013;18,60
56083;Hennebont;2018;17,20
56084;Le Hézo;2008;14,30
56084;Le Hézo;2013;23,20
56084;Le Hézo;2018;22,40
56085;Hœdic;2008;20,00
56085;Hœdic;2013;16,70
56085;Hœdic;2018;0,00
56086;Île-d'Houat;2008;34,80
56086;Île-d'Houat;2013;21,10
56086;Île-d'Houat;2018;44,40
56087;Île-aux-Moines;2008;14,70
56087;Île-aux-Moines;2013;16,30
56087;Île-aux-Moines;2018;33,30
56088;Île-d'Arz;2008;60,00
56088;Île-d'Arz;2013;27,30
56088;Île-d'Arz;2018;20,00
56089;Inguiniel;2008;14,60
56089;Inguiniel;2013;17,60
56089;Inguiniel;2018;13,50
56090;Inzinzac-Lochrist;2008;7,90
56090;Inzinzac-Lochrist;2013;13,70
56090;Inzinzac-Lochrist;2018;17,00
56091;Josselin;2008;14,90
56091;Josselin;2013;20,00
56091;Josselin;2018;23,10
56092;Kerfourn;2008;9,10
56092;Kerfourn;2013;22,50
56092;Kerfourn;2018;10,80
56093;Kergrist;2008;11,10
56093;Kergrist;2013;11,90
56093;Kergrist;2018;10,50
56094;Kervignac;2008;12,90
56094;Kervignac;2013;12,60
56094;Kervignac;2018;11,20
56096;Landaul;2008;6,40
56096;Landaul;2013;11,50
56096;Landaul;2018;10,40
56097;Landévant;2008;9,20
56097;Landévant;2013;14,20
56097;Landévant;2018;13,70
56098;Lanester;2008;15,40
56098;Lanester;2013;17,50
56098;Lanester;2018;19,10
56099;Langoëlan;2008;7,40
56099;Langoëlan;2013;11,80
56099;Langoëlan;2018;25,00
56100;Langonnet;2008;18,60
56100;Langonnet;2013;22,80
56100;Langonnet;2018;17,60
56101;Languidic;2008;12,80
56101;Languidic;2013;11,40
56101;Languidic;2018;14,90
56102;Forges de Lanouée;2008;10,80
56102;Forges de Lanouée;2013;14,00
56102;Forges de Lanouée;2018;12,50
56103;Lantillac;2008;21,70
56103;Lantillac;2013;9,10
56103;Lantillac;2018;10,50
56104;Lanvaudan;2008;19,20
56104;Lanvaudan;2013;11,70
56104;Lanvaudan;2018;17,40
56105;Lanvénégen;2008;18,30
56105;Lanvénégen;2013;18,70
56105;Lanvénégen;2018;20,50
56106;Larmor-Baden;2008;12,10
56106;Larmor-Baden;2013;18,50
56106;Larmor-Baden;2018;8,20
56107;Larmor-Plage;2008;9,90
56107;Larmor-Plage;2013;10,00
56107;Larmor-Plage;2018;14,50
56108;Larré;2008;12,10
56108;Larré;2013;10,40
56108;Larré;2018;15,30
56109;Lauzach;2008;24,30
56109;Lauzach;2013;17,90
56109;Lauzach;2018;14,70
56110;Lignol;2008;11,80
56110;Lignol;2013;17,50
56110;Lignol;2018;12,70
56111;Limerzel;2008;10,90
56111;Limerzel;2013;13,80
56111;Limerzel;2018;15,70
56112;Lizio;2008;8,20
56112;Lizio;2013;17,60
56112;Lizio;2018;14,60
56113;Locmalo;2008;14,30
56113;Locmalo;2013;15,50
56113;Locmalo;2018;18,10
56114;Locmaria;2008;30,60
56114;Locmaria;2013;11,10
56114;Locmaria;2018;16,40
56115;Locmaria-Grand-Champ;2008;14,40
56115;Locmaria-Grand-Champ;2013;14,90
56115;Locmaria-Grand-Champ;2018;12,10
56116;Locmariaquer;2008;5,70
56116;Locmariaquer;2013;9,60
56116;Locmariaquer;2018;13,80
56117;Locminé;2008;13,20
56117;Locminé;2013;17,60
56117;Locminé;2018;17,20
56118;Locmiquélic;2008;13,20
56118;Locmiquélic;2013;15,10
56118;Locmiquélic;2018;16,50
56119;Locoal-Mendon;2008;11,40
56119;Locoal-Mendon;2013;14,20
56119;Locoal-Mendon;2018;10,00
56120;Locqueltas;2008;13,20
56120;Locqueltas;2013;10,60
56120;Locqueltas;2018;14,40
56121;Lorient;2008;13,60
56121;Lorient;2013;16,80
56121;Lorient;2018;17,10
56122;Loyat;2008;11,20
56122;Loyat;2013;23,80
56122;Loyat;2018;13,90
56123;Malansac;2008;9,30
56123;Malansac;2013;15,60
56123;Malansac;2018;14,60
56124;Malestroit;2008;9,50
56124;Malestroit;2013;13,20
56124;Malestroit;2018;10,90
56125;Malguénac;2008;12,30
56125;Malguénac;2013;12,90
56125;Malguénac;2018;10,50
56126;Marzan;2008;12,20
56126;Marzan;2013;11,40
56126;Marzan;2018;10,50
56127;Mauron;2008;18,40
56127;Mauron;2013;12,80
56127;Mauron;2018;19,40
56128;Melrand;2008;8,60
56128;Melrand;2013;11,10
56128;Melrand;2018;17,00
56129;Ménéac;2008;8,20
56129;Ménéac;2013;16,20
56129;Ménéac;2018;8,20
56130;Merlevenez;2008;12,00
56130;Merlevenez;2013;12,00
56130;Merlevenez;2018;13,10
56131;Meslan;2008;11,70
56131;Meslan;2013;12,70
56131;Meslan;2018;18,70
56132;Meucon;2008;6,80
56132;Meucon;2013;14,70
56132;Meucon;2018;9,90
56133;Missiriac;2008;11,40
56133;Missiriac;2013;10,60
56133;Missiriac;2018;14,60
56134;Mohon;2008;9,50
56134;Mohon;2013;17,70
56134;Mohon;2018;12,50
56135;Molac;2008;7,80
56135;Molac;2013;14,20
56135;Molac;2018;16,10
56136;Monteneuf;2008;9,30
56136;Monteneuf;2013;12,90
56136;Monteneuf;2018;17,70
56137;Monterblanc;2008;9,20
56137;Monterblanc;2013;17,00
56137;Monterblanc;2018;7,80
56139;Montertelot;2008;16,70
56139;Montertelot;2013;13,80
56139;Montertelot;2018;14,70
56140;Moréac;2008;16,90
56140;Moréac;2013;14,50
56140;Moréac;2018;14,70
56141;Moustoir-Ac;2008;13,20
56141;Moustoir-Ac;2013;12,00
56141;Moustoir-Ac;2018;7,80
56143;Muzillac;2008;10,00
56143;Muzillac;2013;13,30
56143;Muzillac;2018;11,80
56144;Évellys;2008;8,40
56144;Évellys;2013;15,40
56144;Évellys;2018;18,00
56145;Néant-sur-Yvel;2008;16,30
56145;Néant-sur-Yvel;2013;18,00
56145;Néant-sur-Yvel;2018;21,30
56146;Neulliac;2008;8,40
56146;Neulliac;2013;16,10
56146;Neulliac;2018;13,30
56147;Nivillac;2008;12,30
56147;Nivillac;2013;11,30
56147;Nivillac;2018;16,80
56148;Nostang;2008;6,20
56148;Nostang;2013;14,60
56148;Nostang;2018;9,90
56149;Noyal-Muzillac;2008;10,10
56149;Noyal-Muzillac;2013;15,60
56149;Noyal-Muzillac;2018;10,60
56151;Noyal-Pontivy;2008;7,70
56151;Noyal-Pontivy;2013;16,80
56151;Noyal-Pontivy;2018;12,20
56152;Le Palais;2008;17,10
56152;Le Palais;2013;24,90
56152;Le Palais;2018;19,70
56153;Péaule;2008;6,20
56153;Péaule;2013;7,20
56153;Péaule;2018;9,30
56154;Peillac;2008;7,30
56154;Peillac;2013;17,30
56154;Peillac;2018;15,10
56155;Pénestin;2008;8,20
56155;Pénestin;2013;17,40
56155;Pénestin;2018;15,80
56156;Persquen;2008;5,30
56156;Persquen;2013;31,20
56156;Persquen;2018;17,10
56157;Plaudren;2008;8,60
56157;Plaudren;2013;16,10
56157;Plaudren;2018;9,50
56158;Plescop;2008;11,10
56158;Plescop;2013;17,00
56158;Plescop;2018;12,10
56159;Pleucadeuc;2008;13,90
56159;Pleucadeuc;2013;15,80
56159;Pleucadeuc;2018;14,20
56160;Pleugriffet;2008;11,00
56160;Pleugriffet;2013;13,10
56160;Pleugriffet;2018;17,40
56161;Ploemel;2008;12,00
56161;Ploemel;2013;11,20
56161;Ploemel;2018;11,10
56162;Ploemeur;2008;11,80
56162;Ploemeur;2013;17,00
56162;Ploemeur;2018;18,20
56163;Ploërdut;2008;8,90
56163;Ploërdut;2013;19,40
56163;Ploërdut;2018;20,90
56164;Ploeren;2008;11,10
56164;Ploeren;2013;15,40
56164;Ploeren;2018;13,80
56165;Ploërmel;2008;9,90
56165;Ploërmel;2013;12,90
56165;Ploërmel;2018;13,20
56166;Plouay;2008;12,10
56166;Plouay;2013;14,00
56166;Plouay;2018;16,10
56167;Plougoumelen;2008;12,70
56167;Plougoumelen;2013;14,00
56167;Plougoumelen;2018;11,80
56168;Plouharnel;2008;15,30
56168;Plouharnel;2013;19,00
56168;Plouharnel;2018;10,10
56169;Plouhinec;2008;15,50
56169;Plouhinec;2013;14,70
56169;Plouhinec;2018;16,00
56170;Plouray;2008;7,30
56170;Plouray;2013;13,30
56170;Plouray;2018;11,40
56171;Pluherlin;2008;10,80
56171;Pluherlin;2013;11,60
56171;Pluherlin;2018;17,90
56172;Plumelec;2008;18,10
56172;Plumelec;2013;10,90
56172;Plumelec;2018;9,90
56173;Pluméliau-Bieuzy;2008;8,70
56173;Pluméliau-Bieuzy;2013;12,20
56173;Pluméliau-Bieuzy;2018;12,30
56174;Plumelin;2008;9,90
56174;Plumelin;2013;16,50
56174;Plumelin;2018;10,20
56175;Plumergat;2008;12,90
56175;Plumergat;2013;12,30
56175;Plumergat;2018;9,90
56176;Pluneret;2008;9,20
56176;Pluneret;2013;11,70
56176;Pluneret;2018;16,30
56177;Pluvigner;2008;9,90
56177;Pluvigner;2013;11,40
56177;Pluvigner;2018;15,70
56178;Pontivy;2008;13,00
56178;Pontivy;2013;15,60
56178;Pontivy;2018;17,90
56179;Pont-Scorff;2008;9,50
56179;Pont-Scorff;2013;18,70
56179;Pont-Scorff;2018;13,00
56180;Porcaro;2008;16,70
56180;Porcaro;2013;12,10
56180;Porcaro;2018;13,90
56181;Port-Louis;2008;15,50
56181;Port-Louis;2013;18,00
56181;Port-Louis;2018;14,00
56182;Priziac;2008;17,40
56182;Priziac;2013;13,10
56182;Priziac;2018;16,80
56184;Questembert;2008;12,40
56184;Questembert;2013;14,90
56184;Questembert;2018;11,30
56185;Quéven;2008;11,30
56185;Quéven;2013;13,80
56185;Quéven;2018;11,40
56186;Quiberon;2008;15,00
56186;Quiberon;2013;21,60
56186;Quiberon;2018;22,10
56188;Quistinic;2008;11,00
56188;Quistinic;2013;20,50
56188;Quistinic;2018;25,40
56189;Radenac;2008;12,80
56189;Radenac;2013;15,10
56189;Radenac;2018;11,40
56190;Réguiny;2008;8,80
56190;Réguiny;2013;10,10
56190;Réguiny;2018;12,30
56191;Réminiac;2008;8,70
56191;Réminiac;2013;20,50
56191;Réminiac;2018;12,10
56193;Riantec;2008;9,80
56193;Riantec;2013;18,00
56193;Riantec;2018;14,50
56194;Rieux;2008;10,90
56194;Rieux;2013;18,10
56194;Rieux;2018;14,40
